Matrix,Cores,Process_NUMA_Policy,Run,Iterations,IO_Time,SpMV_Time,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
0-0_N201649.bin,24,membind,1,61100,0.012746,9.863992,862750864729,4623086670238,301333526,101540
0-0_N201649.bin,24,membind,2,61100,0.023242,9.864226,862770728485,4623100749079,299090791,48918
0-0_N201649.bin,24,membind,3,61100,0.022533,9.855590,861983322316,4623059753588,296437242,45415
0-0_N201649.bin,24,membind,4,61100,0.023654,9.868665,863264190502,4623145776285,293726712,81603
0-0_N201649.bin,24,membind,5,61100,0.022954,9.868723,863143337167,4623114961013,302021214,124336
0-0_N201649.bin,24,membind,6,61100,0.016989,9.858457,862321819616,4623101647101,297048107,59426
0-0_N201649.bin,24,membind,7,61100,0.023650,10.017687,876211286006,4624110519401,291905241,59856
0-0_N201649.bin,24,membind,8,61100,0.022218,9.883850,864616522991,4623183677305,296362503,48538
0-0_N201649.bin,24,membind,9,61100,0.022209,10.046001,878767562248,4624284698466,292426447,68346
0-0_N201649.bin,24,membind,10,61100,0.022544,9.875512,863550791617,4623153596150,302530727,103647
0-0_N201649.bin,24,membind,11,61100,0.017550,9.866964,863354257663,4623148713898,299974319,29417
0-0_N201649.bin,24,membind,12,61100,0.023608,9.873023,863478162792,4623121395976,309907289,47964
0-0_N201649.bin,24,membind,13,61100,0.023260,9.867491,863235934398,4623122740849,307488798,64493
0-0_N201649.bin,24,membind,14,61100,0.022627,9.880597,864270900203,4623180977222,305402293,104185
0-0_N201649.bin,24,membind,15,61100,0.023090,10.141242,887061317163,4624867720508,303207360,27640
0-0_N201649.bin,24,interleave,1,62054,0.015978,10.214274,893612187752,4696492915007,307049451,42894
0-0_N201649.bin,24,interleave,2,62054,0.021206,10.027429,877233037728,4695322282425,303029754,25790
0-0_N201649.bin,24,interleave,3,62054,0.021134,10.035970,878045234215,4695366894756,308335053,69792
0-0_N201649.bin,24,interleave,4,62054,0.022065,10.037999,877917839858,4695346461521,313732446,26581
0-0_N201649.bin,24,interleave,5,62054,0.021498,10.418062,911320231166,4697859413117,306963526,89567
0-0_N201649.bin,24,interleave,6,62054,0.017427,10.036473,878116412550,4695353983477,301908938,40189
0-0_N201649.bin,24,interleave,7,62054,0.021746,10.033370,877758103137,4695352977849,306008312,67597
0-0_N201649.bin,24,interleave,8,62054,0.021699,10.042623,878515023844,4695407437502,303403994,60300
0-0_N201649.bin,24,interleave,9,62054,0.022057,10.026511,877290884301,4695345905973,308113930,46904
0-0_N201649.bin,24,interleave,10,62054,0.020421,10.040546,878499243119,4695393840283,309103978,27536
0-0_N201649.bin,24,interleave,11,62054,0.016077,10.027052,877357629746,4695330069569,310945368,28221
0-0_N201649.bin,24,interleave,12,62054,0.023261,10.027602,877279903785,4695330975055,314123408,46647
0-0_N201649.bin,24,interleave,13,62054,0.021738,10.031782,877591535449,4695352495855,304825979,26670
0-0_N201649.bin,24,interleave,14,62054,0.021502,10.036897,877984773444,4695378066382,311401369,101403
0-0_N201649.bin,24,interleave,15,62054,0.021159,10.043686,878592741745,4695449738328,316560988,58150
0-0_N201649.bin,48,membind,1,111636,0.014100,10.150226,1776612845110,8460339771778,983309752,16178
0-0_N201649.bin,48,membind,2,111636,0.020844,10.356086,1812555714099,8463044254787,971945109,33820
0-0_N201649.bin,48,membind,3,111636,0.020947,10.090020,1766381767801,8459520129647,966333340,55873
0-0_N201649.bin,48,membind,4,111636,0.016626,10.094597,1767308351655,8459604248495,960723692,53993
0-0_N201649.bin,48,membind,5,111636,0.022209,10.570483,1850523953986,8465771777247,965718561,14505
0-0_N201649.bin,48,membind,6,111636,0.021404,10.087955,1766488242746,8459533563486,971680766,75499
0-0_N201649.bin,48,membind,7,111636,0.017307,10.723122,1877388327943,8467849069098,960195688,31070
0-0_N201649.bin,48,membind,8,111636,0.018485,10.315630,1805680442749,8462532524482,955856873,19377
0-0_N201649.bin,48,membind,9,111636,0.020808,10.077406,1764490723881,8459416649603,972832305,44681
0-0_N201649.bin,48,membind,10,111636,0.018610,10.415635,1822682434530,8463890144532,968585344,54055
0-0_N201649.bin,48,membind,11,111636,0.021551,10.073986,1763283476104,8459268493030,962499822,15640
0-0_N201649.bin,48,membind,12,111636,0.021220,10.075205,1764084974125,8459386885281,963307371,31957
0-0_N201649.bin,48,membind,13,111636,0.017384,10.653736,1865207593245,8466969939053,984015895,156880
0-0_N201649.bin,48,membind,14,111636,0.021097,10.338172,1810092835505,8462880859135,958042261,17121
0-0_N201649.bin,48,membind,15,111636,0.017472,10.083892,1765521640004,8459442900226,979407035,16901
0-0_N201649.bin,48,interleave,1,111685,0.016898,10.179603,1782371668866,8464417541070,963400816,42306
0-0_N201649.bin,48,interleave,2,111685,0.020862,10.076161,1763916957791,8463099395985,934374225,31835
0-0_N201649.bin,48,interleave,3,111685,0.020384,10.139257,1775317012035,8463815428230,963909767,104069
0-0_N201649.bin,48,interleave,4,111685,0.017745,10.091918,1766986677932,8463232925488,978671565,142193
0-0_N201649.bin,48,interleave,5,111685,0.020134,10.071411,1763472888213,8463042781760,947603424,37285
0-0_N201649.bin,48,interleave,6,111685,0.020591,10.091385,1766397277917,8463164428881,982239617,165594
0-0_N201649.bin,48,interleave,7,111685,0.017146,10.088476,1766166260559,8463083391778,962703433,15847
0-0_N201649.bin,48,interleave,8,111685,0.020167,10.077979,1764518288116,8463051041530,948111340,14596
0-0_N201649.bin,48,interleave,9,111685,0.020195,10.331032,1808683032919,8466339285887,963109191,29001
0-0_N201649.bin,48,interleave,10,111685,0.017710,10.640678,1863040898101,8470439270344,980052365,31733
0-0_N201649.bin,48,interleave,11,111685,0.019894,10.091625,1766823472521,8463250686861,996733344,198360
0-0_N201649.bin,48,interleave,12,111685,0.021159,10.160061,1778912565705,8464148930146,952198810,119539
0-0_N201649.bin,48,interleave,13,111685,0.016709,10.085293,1765358552277,8463115145171,974637408,56052
0-0_N201649.bin,48,interleave,14,111685,0.020101,10.130360,1773694029638,8463717584683,958277972,32985
0-0_N201649.bin,48,interleave,15,111685,0.017383,10.663630,1866580251811,8470605222571,973871882,60773
0-0_N28807.bin,1,membind,1,18911,0.048317,10.014187,36388761649,204314089202,12397053,50035
0-0_N28807.bin,1,membind,2,18911,0.002553,10.008622,36376559707,204314089286,11331461,49620
0-0_N28807.bin,1,membind,3,18911,0.002528,10.012587,36380947740,204314089351,11752056,49887
0-0_N28807.bin,1,membind,4,18911,0.002487,10.014298,36386312305,204314089280,12106215,68886
0-0_N28807.bin,1,membind,5,18911,0.002537,10.020188,36408647211,204314089354,11395601,50444
0-0_N28807.bin,1,membind,6,18911,0.002483,10.011801,36376915268,204314089348,11567899,50235
0-0_N28807.bin,1,membind,7,18911,0.002595,10.016057,36394744776,204314089253,11035553,50746
0-0_N28807.bin,1,membind,8,18911,0.002592,10.009832,36380146156,204314089341,11400631,50967
0-0_N28807.bin,1,membind,9,18911,0.002542,10.016627,36393971038,204314089172,12451964,58050
0-0_N28807.bin,1,membind,10,18911,0.002692,10.013769,36384581055,204314089267,12031330,50577
0-0_N28807.bin,1,membind,11,18911,0.002558,10.011183,36375291329,204314089248,11495546,50817
0-0_N28807.bin,1,membind,12,18911,0.002555,10.018365,36375057797,204314089408,9775108,51225
0-0_N28807.bin,1,membind,13,18911,0.002533,10.018276,36398243129,204314089284,12310027,52066
0-0_N28807.bin,1,membind,14,18911,0.002582,10.013671,36384991535,204314089240,10024160,51888
0-0_N28807.bin,1,membind,15,18911,0.002589,10.013955,36382331036,204314089179,11913234,51059
0-0_N28807.bin,1,interleave,1,18906,0.002908,10.002923,36351283553,204260069256,10449296,69804
0-0_N28807.bin,1,interleave,2,18906,0.002648,10.009407,36368550050,204260069189,11969103,57760
0-0_N28807.bin,1,interleave,3,18906,0.002646,10.010608,36369959987,204260069122,12717749,86722
0-0_N28807.bin,1,interleave,4,18906,0.002905,10.005069,36352372641,204260069308,10171020,51909
0-0_N28807.bin,1,interleave,5,18906,0.002603,10.008005,36362678510,204260069325,13933127,52057
0-0_N28807.bin,1,interleave,6,18906,0.002570,10.012497,36364034481,204260069264,12939815,50445
0-0_N28807.bin,1,interleave,7,18906,0.002727,10.008997,36353306623,204260069211,10932179,68039
0-0_N28807.bin,1,interleave,8,18906,0.002626,10.007096,36366906079,204260069163,12294030,52023
0-0_N28807.bin,1,interleave,9,18906,0.002578,10.005719,36352524412,204260069176,13211431,70321
0-0_N28807.bin,1,interleave,10,18906,0.002667,10.004661,36351725209,204260069177,11265243,54128
0-0_N28807.bin,1,interleave,11,18906,0.002612,10.007520,36362318470,204260069118,12041147,50876
0-0_N28807.bin,1,interleave,12,18906,0.002578,10.010631,36371958417,204260069184,12723237,50527
0-0_N28807.bin,1,interleave,13,18906,0.002585,10.004965,36352740828,204260069147,11566860,68281
0-0_N28807.bin,1,interleave,14,18906,0.002603,10.008512,36372847101,204260069231,9952092,51772
0-0_N28807.bin,1,interleave,15,18906,0.002666,10.011327,36375680591,204260069221,9537461,50374
0-0_N28807.bin,8,membind,1,147922,0.002841,9.997026,291219605693,1598707196020,349857476,223347
0-0_N28807.bin,8,membind,2,147922,0.002894,10.081305,293672105491,1598852243744,343621452,218903
0-0_N28807.bin,8,membind,3,147922,0.002889,10.000152,291258091693,1598700945534,327101694,248782
0-0_N28807.bin,8,membind,4,147922,0.002945,10.000268,291279924357,1598703512607,326466356,216950
0-0_N28807.bin,8,membind,5,147922,0.002875,10.003717,291391997162,1598705287148,329191383,253284
0-0_N28807.bin,8,membind,6,147922,0.002959,9.988074,290945194476,1598677795896,326816893,247510
0-0_N28807.bin,8,membind,7,147922,0.002856,10.033498,292283681847,1598763841546,327486823,417693
0-0_N28807.bin,8,membind,8,147922,0.002907,10.033034,292255924900,1598764987013,340671641,252316
0-0_N28807.bin,8,membind,9,147922,0.002930,10.070504,293295485709,1598834556351,326517805,378379
0-0_N28807.bin,8,membind,10,147922,0.002931,9.993371,291087014987,1598696966901,322330295,239544
