Matrix,Cores,Process_NUMA_Policy,Algo,Arg1,Arg2,Arg3,Run,SpMV_Time,Mgmt_Time,N_Ops,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
Bump2911.bin,8,interleave,cg,190,0,0,7,8.295474,1.631337,190,277983055751,213219316606,83154891,346818
Bump2911.bin,8,interleave,cg,190,0,0,8,8.298955,1.622003,190,278037878651,213224643565,83097103,347383
Bump2911.bin,8,interleave,cg,190,0,0,9,8.295130,1.633522,190,278091502545,213216335934,82706420,352239
Bump2911.bin,8,interleave,cg,190,0,0,10,8.298983,1.621025,190,278180210793,213219750235,82642141,352871
Bump2911.bin,8,interleave,cg,190,0,0,11,8.298181,1.612380,190,278235213967,213227414490,82126725,344105
Bump2911.bin,8,interleave,cg,190,0,0,12,8.300324,1.613429,190,278432029955,213220980719,82095621,350223
Bump2911.bin,8,interleave,cg,190,0,0,13,8.299344,1.621951,190,278577169249,213206515281,81508156,357309
Bump2911.bin,8,interleave,cg,190,0,0,14,8.302537,1.612044,190,278693304842,213217209566,81347368,350619
Bump2911.bin,8,interleave,cg,190,0,0,15,8.304417,1.610753,190,278712167314,213209476845,80912968,355331
Bump2911.bin,24,membind,cg,360,0,0,1,5.441438,4.452504,360,680837411292,415567417163,222625016,675921
Bump2911.bin,24,membind,cg,360,0,0,2,5.435161,4.466289,360,680285847001,415552391883,221427412,668266
Bump2911.bin,24,membind,cg,360,0,0,3,5.444123,4.414917,360,680952602302,415576111711,217766146,657569
Bump2911.bin,24,membind,cg,360,0,0,4,5.436261,4.465496,360,680318057301,415549727655,217277567,674852
Bump2911.bin,24,membind,cg,360,0,0,5,5.443294,4.447551,360,681098265855,415566875991,215859970,654678
Bump2911.bin,24,membind,cg,360,0,0,6,5.446841,4.474473,360,681017677201,415598511066,216472584,654929
Bump2911.bin,24,membind,cg,360,0,0,7,5.432411,4.448359,360,680550597219,415552522771,217432318,661249
Bump2911.bin,24,membind,cg,360,0,0,8,5.421607,4.470685,360,680192036202,415544590266,216671842,661524
Bump2911.bin,24,membind,cg,360,0,0,9,5.432930,4.437541,360,680097529582,415553158308,216731370,677296
Bump2911.bin,24,membind,cg,360,0,0,10,5.429704,4.469073,360,680382885533,415547666956,217311061,664226
Bump2911.bin,24,membind,cg,360,0,0,11,5.438951,4.433351,360,680756407215,415570169922,216935438,649163
Bump2911.bin,24,membind,cg,360,0,0,12,5.431814,4.465632,360,680289629794,415556321389,216790507,692242
Bump2911.bin,24,membind,cg,360,0,0,13,5.435014,4.444525,360,680486149697,415559503278,219227485,682656
Bump2911.bin,24,membind,cg,360,0,0,14,5.428563,4.465780,360,680256475588,415555630585,220942002,651693
Bump2911.bin,24,membind,cg,360,0,0,15,5.435291,4.438003,360,680395678114,415566893344,223046122,637945
Bump2911.bin,24,interleave,cg,359,0,0,1,5.421240,4.490164,359,678433677174,414399540024,225090374,665713
Bump2911.bin,24,interleave,cg,359,0,0,2,5.427806,4.449065,359,678261876347,414391910594,226448573,644712
Bump2911.bin,24,interleave,cg,359,0,0,3,5.416768,4.494940,359,677650594304,414380853587,226840243,657734
Bump2911.bin,24,interleave,cg,359,0,0,4,5.425770,4.445170,359,677732753223,414392723853,227849720,646529
Bump2911.bin,24,interleave,cg,359,0,0,5,5.418065,4.494732,359,677439076114,414393961910,228462177,655206
Bump2911.bin,24,interleave,cg,359,0,0,6,5.427280,4.448833,359,677563659128,414393162722,229809989,656298
Bump2911.bin,24,interleave,cg,359,0,0,7,5.418086,4.494723,359,677090545523,414399835278,229153442,673103
Bump2911.bin,24,interleave,cg,359,0,0,8,5.422136,4.469487,359,676826922731,414385724923,230479268,659467
Bump2911.bin,24,interleave,cg,359,0,0,9,5.417180,4.532064,359,676824984854,414400849304,230681367,667358
Bump2911.bin,24,interleave,cg,359,0,0,10,5.422790,4.462742,359,676720797298,414398061898,230369579,654806
Bump2911.bin,24,interleave,cg,359,0,0,11,5.420233,4.521378,359,676850322302,414402880959,230725040,647618
Bump2911.bin,24,interleave,cg,359,0,0,12,5.420867,4.466681,359,676451050164,414389214303,230978388,653292
Bump2911.bin,24,interleave,cg,359,0,0,13,5.417857,4.515476,359,676458571156,414390295011,230605283,671066
Bump2911.bin,24,interleave,cg,359,0,0,14,5.424034,4.463129,359,676691802340,414404336174,231028007,632645
Bump2911.bin,24,interleave,cg,359,0,0,15,5.416710,4.511619,359,676337293611,414396668494,230543722,648626
Bump2911.bin,48,membind,cg,416,0,0,1,3.596760,6.311353,416,1073862095212,501584876128,338812453,1072915
Bump2911.bin,48,membind,cg,416,0,0,2,3.594052,6.319645,416,1074019267387,501562166499,340639390,1039996
Bump2911.bin,48,membind,cg,416,0,0,3,3.588857,6.328288,416,1074019346098,501584256161,339413456,1056168
Bump2911.bin,48,membind,cg,416,0,0,4,3.595385,6.287695,416,1073552237877,501568439677,339878719,1034431
Bump2911.bin,48,membind,cg,416,0,0,5,3.591492,6.318989,416,1073775387320,501570430426,338570300,1030210
Bump2911.bin,48,membind,cg,416,0,0,6,3.596069,6.275393,416,1073427015018,501556794542,339766093,1044876
Bump2911.bin,48,membind,cg,416,0,0,7,3.597418,6.337846,416,1074684576291,501635307934,339457598,1058126
Bump2911.bin,48,membind,cg,416,0,0,8,3.596482,6.288903,416,1073519680203,501558684361,340342455,1040746
Bump2911.bin,48,membind,cg,416,0,0,9,3.589917,6.337740,416,1073090293437,501541428501,339885284,1030797
Bump2911.bin,48,membind,cg,416,0,0,10,3.592742,6.281149,416,1072665532857,501511038247,338941438,1013476
Bump2911.bin,48,membind,cg,416,0,0,11,3.587437,6.306332,416,1072940982722,501523736448,337036258,1053835
Bump2911.bin,48,membind,cg,416,0,0,12,3.593759,6.286193,416,1073255324894,501545476997,339599630,1028803
Bump2911.bin,48,membind,cg,416,0,0,13,3.586792,6.344293,416,1073465619964,501548446472,339768069,1017184
Bump2911.bin,48,membind,cg,416,0,0,14,3.595738,6.296762,416,1073075312681,501535740158,340359841,1016228
Bump2911.bin,48,membind,cg,416,0,0,15,3.586709,6.323125,416,1072912214887,501526004872,338363311,1016182
Bump2911.bin,48,interleave,cg,416,0,0,1,3.604077,6.359860,416,1075010383231,501596775887,339472833,1070642
Bump2911.bin,48,interleave,cg,416,0,0,2,3.593929,6.281514,416,1073222401250,501541707413,336699505,1051160
Bump2911.bin,48,interleave,cg,416,0,0,3,3.605697,6.361514,416,1075562551816,501604184866,340595033,1081273
Bump2911.bin,48,interleave,cg,416,0,0,4,3.588940,6.303633,416,1073333425077,501506033857,337519991,1099136
Bump2911.bin,48,interleave,cg,416,0,0,5,3.604253,6.317601,416,1075451383903,501552541155,336050593,1139653
Bump2911.bin,48,interleave,cg,416,0,0,6,3.591693,6.283596,416,1073458121729,501466330717,328207926,1118414
Bump2911.bin,48,interleave,cg,416,0,0,7,3.598311,6.273178,416,1074318786087,501505901333,321078006,1211569
Bump2911.bin,48,interleave,cg,416,0,0,8,3.596127,6.256588,416,1073766097593,501481763569,325567011,1228914
Bump2911.bin,48,interleave,cg,416,0,0,9,3.610697,6.267027,416,1075012230976,501522808999,325905013,1214961
Bump2911.bin,48,interleave,cg,416,0,0,10,3.607351,6.260829,416,1074783842295,501541857372,327104272,1234800
Bump2911.bin,48,interleave,cg,416,0,0,11,3.605484,6.287863,416,1075228091996,501567093727,322456464,1198044
Bump2911.bin,48,interleave,cg,416,0,0,12,3.624657,6.227605,416,1073595779851,501467486762,321470930,1326679
Bump2911.bin,48,interleave,cg,416,0,0,13,3.597803,6.268367,416,1073728145544,501485870072,322488901,1234490
Bump2911.bin,48,interleave,cg,416,0,0,14,3.622091,6.235811,416,1073809634660,501481950958,320081322,1345774
Bump2911.bin,48,interleave,cg,416,0,0,15,3.601617,6.250709,416,1074083976107,501513037946,319394474,1296521
Bump2911.bin,1,membind,lanczos,11,2,10,1,5.775016,3.166480,106,32039002548,119880145859,38762989,251733
Bump2911.bin,1,membind,lanczos,11,2,10,2,5.769612,3.162984,106,32019213973,119880144246,38282776,251364
Bump2911.bin,1,membind,lanczos,11,2,10,3,5.765753,3.156002,106,31981981293,119880137071,38239488,250993
Bump2911.bin,1,membind,lanczos,11,2,10,4,5.765484,3.158423,106,31976216084,119880144753,38562911,251435
Bump2911.bin,1,membind,lanczos,11,2,10,5,5.784898,3.174428,106,32092772341,119880145892,39011398,251247
Bump2911.bin,1,membind,lanczos,11,2,10,6,5.780586,3.167675,106,32055322334,119880145870,38851647,252067
Bump2911.bin,1,membind,lanczos,11,2,10,7,5.785011,3.166130,106,32056598696,119880145895,38926969,250477
Bump2911.bin,1,membind,lanczos,11,2,10,8,5.783440,3.171441,106,32062881764,119880145911,38875392,252126
Bump2911.bin,1,membind,lanczos,11,2,10,9,5.775390,3.173945,106,32045676545,119880145894,38966316,251728
Bump2911.bin,1,membind,lanczos,11,2,10,10,5.792243,3.172113,106,32099577246,119880145944,38796847,251979
Bump2911.bin,1,membind,lanczos,11,2,10,11,5.775434,3.167042,106,32015908819,119880145887,38792265,252948
Bump2911.bin,1,membind,lanczos,11,2,10,12,5.782691,3.165534,106,32044255799,119880145864,38930268,252991
Bump2911.bin,1,membind,lanczos,11,2,10,13,5.784348,3.172137,106,32066812203,119880145927,38837613,253598
Bump2911.bin,1,membind,lanczos,11,2,10,14,5.787145,3.171398,106,32083284187,119880145883,38867359,251246
Bump2911.bin,1,membind,lanczos,11,2,10,15,5.786398,3.165182,106,32056454371,119880145858,38849242,253075
Bump2911.bin,1,interleave,lanczos,11,2,10,1,5.832365,3.202055,106,32270214986,119880146048,39066171,275853
Bump2911.bin,1,interleave,lanczos,11,2,10,2,5.848940,3.198382,106,32278193042,119880146088,39080034,274927
Bump2911.bin,1,interleave,lanczos,11,2,10,3,5.830909,3.210439,106,32259055565,119880146080,39076358,272486
Bump2911.bin,1,interleave,lanczos,11,2,10,4,5.838085,3.196426,106,32234937080,119880146061,39191523,274171
Bump2911.bin,1,interleave,lanczos,11,2,10,5,5.827651,3.203655,106,32221167128,119880146072,39015404,273819
Bump2911.bin,1,interleave,lanczos,11,2,10,6,5.838992,3.200124,106,32249247300,119880146044,39226185,273633
Bump2911.bin,1,interleave,lanczos,11,2,10,7,5.832636,3.197800,106,32218984386,119880146050,39053957,274823
Bump2911.bin,1,interleave,lanczos,11,2,10,8,5.848190,3.198795,106,32276365801,119880146075,39202808,275135
Bump2911.bin,1,interleave,lanczos,11,2,10,9,5.825940,3.199318,106,32198882040,119880146029,39138105,274019
Bump2911.bin,1,interleave,lanczos,11,2,10,10,5.849633,3.203097,106,32298912633,119880146116,39258230,274609
Bump2911.bin,1,interleave,lanczos,11,2,10,11,5.838508,3.202221,106,32256368983,119880146090,39211216,273365
Bump2911.bin,1,interleave,lanczos,11,2,10,12,5.847623,3.201086,106,32276931774,119880146094,39238904,274467
Bump2911.bin,1,interleave,lanczos,11,2,10,13,5.834971,3.197791,106,32219957399,119880146052,39104625,273527
Bump2911.bin,1,interleave,lanczos,11,2,10,14,5.847814,3.196022,106,32262435792,119880146071,39254625,273544
Bump2911.bin,1,interleave,lanczos,11,2,10,15,5.831313,3.187023,106,32174550820,119880146019,39125772,276650
Bump2911.bin,8,membind,lanczos,13,2,10,1,5.432970,3.713777,124,189237037420,159529357258,55510572,303064
Bump2911.bin,8,membind,lanczos,13,2,10,2,5.432273,3.722615,124,189211077469,159525433728,55616476,305472
Bump2911.bin,8,membind,lanczos,13,2,10,3,5.430721,3.721389,124,189148076446,159519651299,55595766,306912
Bump2911.bin,8,membind,lanczos,13,2,10,4,5.433533,3.725924,124,189208897384,159516627342,55613560,306640
Bump2911.bin,8,membind,lanczos,13,2,10,5,5.433964,3.725661,124,189220184079,159519998618,55530452,304660
Bump2911.bin,8,membind,lanczos,13,2,10,6,5.432396,3.726690,124,189207563192,159520602606,55659765,303468
Bump2911.bin,8,membind,lanczos,13,2,10,7,5.434834,3.732543,124,189243193789,159522517110,55556786,308378
Bump2911.bin,8,membind,lanczos,13,2,10,8,5.437922,3.724448,124,189261561528,159524085883,55542756,300621
Bump2911.bin,8,membind,lanczos,13,2,10,9,5.434071,3.728916,124,189223097689,159523119984,55492060,307771
Bump2911.bin,8,membind,lanczos,13,2,10,10,5.435361,3.734285,124,189273339877,159520471973,55717045,301042
Bump2911.bin,8,membind,lanczos,13,2,10,11,5.435881,3.724903,124,189216755279,159518296536,55642521,306167
Bump2911.bin,8,membind,lanczos,13,2,10,12,5.434077,3.722675,124,189201789645,159520130188,55641769,303970
Bump2911.bin,8,membind,lanczos,13,2,10,13,5.432100,3.726566,124,189184909444,159521456412,55553574,305340
Bump2911.bin,8,membind,lanczos,13,2,10,14,5.433219,3.727373,124,189223903319,159523613106,55626805,299289
Bump2911.bin,8,membind,lanczos,13,2,10,15,5.433917,3.725394,124,189200171300,159520839784,55568688,303928
Bump2911.bin,8,interleave,lanczos,13,2,10,1,5.433372,3.733230,124,189311596963,159524226374,55562204,319508
Bump2911.bin,8,interleave,lanczos,13,2,10,2,5.430590,3.737216,124,189236513283,159525316657,55640713,312265
Bump2911.bin,8,interleave,lanczos,13,2,10,3,5.432925,3.731931,124,189305171086,159524690937,55546662,319128
Bump2911.bin,8,interleave,lanczos,13,2,10,4,5.430354,3.742915,124,189250358795,159521004070,55685740,316920
Bump2911.bin,8,interleave,lanczos,13,2,10,5,5.432695,3.735109,124,189267155059,159522108758,55779977,316334
Bump2911.bin,8,interleave,lanczos,13,2,10,6,5.431762,3.736673,124,189220845530,159521523052,55754065,312908
Bump2911.bin,8,interleave,lanczos,13,2,10,7,5.430842,3.739592,124,189201551025,159519829477,55668647,313953
Bump2911.bin,8,interleave,lanczos,13,2,10,8,5.429969,3.741182,124,189218017572,159520844900,55684347,314657
Bump2911.bin,8,interleave,lanczos,13,2,10,9,5.432033,3.740357,124,189256501243,159517023636,55768411,310465
Bump2911.bin,8,interleave,lanczos,13,2,10,10,5.433152,3.734641,124,189222393248,159521941242,55673205,311244
Bump2911.bin,8,interleave,lanczos,13,2,10,11,5.431489,3.740387,124,189218786676,159517020179,55641094,319706
Bump2911.bin,8,interleave,lanczos,13,2,10,12,5.430979,3.734656,124,189185566371,159522651531,55639726,318363
Bump2911.bin,8,interleave,lanczos,13,2,10,13,5.431827,3.744994,124,189290176007,159521628734,55634975,315340
Bump2911.bin,8,interleave,lanczos,13,2,10,14,5.432084,3.744676,124,189247650528,159518688788,55707412,313321
Bump2911.bin,8,interleave,lanczos,13,2,10,15,5.431228,3.737599,124,189212477350,159520837585,55737626,318562
Bump2911.bin,24,membind,lanczos,21,2,10,1,2.945410,5.881758,196,377143338527,258754056908,93000470,609622
Bump2911.bin,24,membind,lanczos,21,2,10,2,2.945360,5.888527,196,377003490260,258743052799,92910171,609295
Bump2911.bin,24,membind,lanczos,21,2,10,3,2.948427,5.898785,196,377063489887,258748714669,93126361,611445
Bump2911.bin,24,membind,lanczos,21,2,10,4,2.944090,5.884441,196,375359318568,258747664866,92807798,609751
Bump2911.bin,24,membind,lanczos,21,2,10,5,2.947205,5.892170,196,375169671511,258750146978,92984670,608414
Bump2911.bin,24,membind,lanczos,21,2,10,6,2.948731,5.882558,196,375177814413,258749431162,92861015,613032
Bump2911.bin,24,membind,lanczos,21,2,10,7,2.945944,5.898057,196,375150821074,258743336174,93044150,610402
Bump2911.bin,24,membind,lanczos,21,2,10,8,2.947410,5.881189,196,375148225692,258763876914,92701289,610140
Bump2911.bin,24,membind,lanczos,21,2,10,9,2.945939,5.889393,196,375029171634,258753234444,92748201,610912
Bump2911.bin,24,membind,lanczos,21,2,10,10,2.945499,5.876112,196,375028960949,258749469184,92929441,605565
Bump2911.bin,24,membind,lanczos,21,2,10,11,2.947413,5.893416,196,375212814102,258746073502,93191508,607211
Bump2911.bin,24,membind,lanczos,21,2,10,12,2.946617,5.879567,196,374891469764,258745192051,93099065,605904
Bump2911.bin,24,membind,lanczos,21,2,10,13,2.950004,5.886423,196,375163283677,258744938879,92931654,608792
Bump2911.bin,24,membind,lanczos,21,2,10,14,2.946443,5.886660,196,375786725805,258748941703,92895731,608224
Bump2911.bin,24,membind,lanczos,21,2,10,15,2.950180,5.893157,196,375162732326,258743432897,93127544,606301
Bump2911.bin,24,interleave,lanczos,21,2,10,1,2.942406,5.897658,196,375980638117,258744951904,92871020,623808
Bump2911.bin,24,interleave,lanczos,21,2,10,2,2.941376,5.896918,196,375110961633,258750555076,92977915,620617
Bump2911.bin,24,interleave,lanczos,21,2,10,3,2.942413,5.912895,196,376580001872,258745605200,92893724,623447
Bump2911.bin,24,interleave,lanczos,21,2,10,4,2.942699,5.895114,196,377033604037,258741466138,93122739,618532
Bump2911.bin,24,interleave,lanczos,21,2,10,5,2.944495,5.909387,196,377293702061,258751637782,93044287,617257
Bump2911.bin,24,interleave,lanczos,21,2,10,6,2.942895,5.887664,196,376423606359,258749617120,93076667,616918
Bump2911.bin,24,interleave,lanczos,21,2,10,7,2.940922,5.912931,196,376590571788,258746916081,92993865,619215
Bump2911.bin,24,interleave,lanczos,21,2,10,8,2.942472,5.898690,196,375482620587,258745337909,92795321,622591
Bump2911.bin,24,interleave,lanczos,21,2,10,9,2.942755,5.905322,196,375704984206,258743756289,92885334,617887
Bump2911.bin,24,interleave,lanczos,21,2,10,10,2.943658,5.906296,196,375126876907,258746763477,92985199,622181
Bump2911.bin,24,interleave,lanczos,21,2,10,11,2.943193,5.900419,196,374966329693,258748091939,92986149,623781
Bump2911.bin,24,interleave,lanczos,21,2,10,12,2.942346,5.895414,196,374890846860,258743944848,92827407,621170
Bump2911.bin,24,interleave,lanczos,21,2,10,13,2.944729,5.903829,196,375088832713,258748953880,92876545,623892
Bump2911.bin,24,interleave,lanczos,21,2,10,14,2.943804,5.890123,196,374972336024,258747696045,92848544,619533
Bump2911.bin,24,interleave,lanczos,21,2,10,15,2.942422,5.899577,196,375034691728,258743487824,93043788,615766
Bump2911.bin,48,membind,lanczos,25,2,10,1,1.936787,7.004148,232,602908786193,318096213936,127424939,903961
Bump2911.bin,48,membind,lanczos,25,2,10,2,1.939525,7.004593,232,603081851474,318107763938,126873412,901381
Bump2911.bin,48,membind,lanczos,25,2,10,3,1.935289,7.001065,232,602440108742,318090660394,126718828,897583
Bump2911.bin,48,membind,lanczos,25,2,10,4,1.939340,7.004267,232,601802226588,318101076069,127233137,898669
Bump2911.bin,48,membind,lanczos,25,2,10,5,1.936325,7.011598,232,601476466184,318100595084,127274312,892367
Bump2911.bin,48,membind,lanczos,25,2,10,6,1.937069,7.000799,232,602494560813,318093107156,127162049,903841
Bump2911.bin,48,membind,lanczos,25,2,10,7,1.939161,6.993175,232,602365153742,318139161260,127042937,897868
Bump2911.bin,48,membind,lanczos,25,2,10,8,1.937480,6.996659,232,601642760600,318126274345,127090542,896101
Bump2911.bin,48,membind,lanczos,25,2,10,9,1.930025,6.990949,232,601611860130,318062868616,126886564,900198
Bump2911.bin,48,membind,lanczos,25,2,10,10,1.934064,7.015538,232,602207977292,318086608262,127169036,901578
Bump2911.bin,48,membind,lanczos,25,2,10,11,1.932416,7.005478,232,601256503748,318096781497,126947506,902017
Bump2911.bin,48,membind,lanczos,25,2,10,12,1.940072,6.997483,232,602571866746,318158185893,127319514,898838
Bump2911.bin,48,membind,lanczos,25,2,10,13,1.935383,7.012679,232,601694147420,318100239598,127179019,893222
Bump2911.bin,48,membind,lanczos,25,2,10,14,1.938179,7.014219,232,601722770062,318115366232,127083028,900661
Bump2911.bin,48,membind,lanczos,25,2,10,15,1.933140,6.998860,232,601279920082,318056415550,126697456,897712
Bump2911.bin,48,interleave,lanczos,25,2,10,1,1.934865,7.032261,232,601822144691,318106388755,127087557,917657
Bump2911.bin,48,interleave,lanczos,25,2,10,2,1.935099,7.017730,232,601928747984,318123803690,127022768,902866
Bump2911.bin,48,interleave,lanczos,25,2,10,3,1.935226,7.014540,232,601496038575,318123485399,127060783,907118
Bump2911.bin,48,interleave,lanczos,25,2,10,4,1.933768,7.019808,232,601662028281,318103409323,127509826,907015
Bump2911.bin,48,interleave,lanczos,25,2,10,5,1.933735,7.005561,232,600995571233,318097551021,127345375,897559
Bump2911.bin,48,interleave,lanczos,25,2,10,6,1.935072,7.026909,232,601433611672,318096969197,127218907,906367
Bump2911.bin,48,interleave,lanczos,25,2,10,7,1.933587,6.997443,232,601223592462,318094021197,127202870,905477
Bump2911.bin,48,interleave,lanczos,25,2,10,8,1.931808,7.016061,232,600952826533,318071109291,126920372,904164
Bump2911.bin,48,interleave,lanczos,25,2,10,9,1.934642,7.021930,232,602190201416,318115243600,126941509,912666
Bump2911.bin,48,interleave,lanczos,25,2,10,10,1.935755,7.045521,232,602620485863,318118869189,127240911,900285
Bump2911.bin,48,interleave,lanczos,25,2,10,11,1.932944,7.030998,232,602508978298,318090304365,126804270,912134
Bump2911.bin,48,interleave,lanczos,25,2,10,12,1.931623,7.024911,232,602126666862,318075181507,126780528,906997
Bump2911.bin,48,interleave,lanczos,25,2,10,13,1.935027,7.033459,232,602259672901,318106972471,126811523,911449
Bump2911.bin,48,interleave,lanczos,25,2,10,14,1.931383,7.045602,232,601383045314,318091156896,127194307,902315
Bump2911.bin,48,interleave,lanczos,25,2,10,15,1.933934,7.031297,232,602745690522,318102733980,126776946,909805
dawson5.bin,1,membind,cg,17484,0,0,1,7.771611,1.751745,17484,34565286730,153576651429,82529255,141595
dawson5.bin,1,membind,cg,17484,0,0,2,7.804423,1.751019,17484,34643312825,153576651448,81059813,87948
dawson5.bin,1,membind,cg,17484,0,0,3,7.794887,1.753279,17484,34614908788,153576651456,82965912,84826
dawson5.bin,1,membind,cg,17484,0,0,4,7.783688,1.750859,17484,34570488318,153576651417,79511075,112286
dawson5.bin,1,membind,cg,17484,0,0,5,7.782491,1.752920,17484,34569401196,153576651396,80644468,88516
dawson5.bin,1,membind,cg,17484,0,0,6,7.794097,1.747783,17484,34597412147,153576651429,81022306,85641
dawson5.bin,1,membind,cg,17484,0,0,7,7.799015,1.748955,17484,34616111648,153576651414,79299065,90185
