Matrix,Cores,Process_NUMA_Policy,Algo,Arg1,Arg2,Arg3,Run,SpMV_Time,Mgmt_Time,N_Ops,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
Bump2911.bin,48,membind,cg,416,0,0,2,8.231483,6.620216,416,1838670445264,502631803377,357312215,997701
Bump2911.bin,48,membind,cg,416,0,0,3,8.228080,6.483085,416,1838314371925,502617304971,351224052,971121
Bump2911.bin,48,membind,cg,416,0,0,4,8.237899,6.589708,416,1839539170938,502622919028,357107564,895225
Bump2911.bin,48,membind,cg,416,0,0,5,8.286251,6.493233,416,1840337783672,502560522706,359574634,885137
Bump2911.bin,48,membind,cg,416,0,0,6,8.286839,6.591551,416,1840727398833,502507051819,363319191,928109
Bump2911.bin,48,membind,cg,416,0,0,7,8.283813,6.484937,416,1840276210824,502567084036,361974443,975700
Bump2911.bin,48,membind,cg,416,0,0,8,8.279206,6.600925,416,1840095731108,502554820941,366492810,923921
Bump2911.bin,48,membind,cg,416,0,0,9,8.272312,6.500934,416,1839876693426,502551373681,362600164,908389
Bump2911.bin,48,membind,cg,416,0,0,10,8.267042,6.618164,416,1841694214492,502564854202,369717924,871268
Bump2911.bin,48,membind,cg,416,0,0,11,8.281923,6.476302,416,1840035570212,502601755375,367739862,904333
Bump2911.bin,48,membind,cg,416,0,0,12,8.271110,6.602941,416,1840255261354,502527721711,370969400,1022664
Bump2911.bin,48,membind,cg,416,0,0,13,8.276324,6.480542,416,1840176522726,502558194807,369524430,879350
Bump2911.bin,48,membind,cg,416,0,0,14,8.275040,6.666643,416,1841415182434,502550749302,378760933,896878
Bump2911.bin,48,membind,cg,416,0,0,15,8.269196,6.679278,416,1841324819675,502568807953,375993218,877739
Bump2911.bin,48,interleave,cg,416,0,0,1,8.244554,6.507474,416,1840694452534,502599609672,368303947,965410
Bump2911.bin,48,interleave,cg,416,0,0,2,8.252620,6.413017,416,1840264420013,502554824162,368190882,1008089
Bump2911.bin,48,interleave,cg,416,0,0,3,8.263790,6.593609,416,1840401001648,502560895737,376169091,958972
Bump2911.bin,48,interleave,cg,416,0,0,4,8.258332,6.516058,416,1840107134453,502548861612,373166264,939363
Bump2911.bin,48,interleave,cg,416,0,0,5,8.241921,6.498465,416,1840360980977,502561049299,372892637,932348
Bump2911.bin,48,interleave,cg,416,0,0,6,8.263593,6.545875,416,1840156593539,502553548459,377219512,945614
Bump2911.bin,48,interleave,cg,416,0,0,7,8.230491,6.339221,416,1840202986061,502591227667,369167464,947500
Bump2911.bin,48,interleave,cg,416,0,0,8,8.248089,6.465063,416,1840206515925,502602592807,377454938,934844
Bump2911.bin,48,interleave,cg,416,0,0,9,8.249174,6.446932,416,1839524534026,502498879500,375809925,952181
Bump2911.bin,48,interleave,cg,416,0,0,10,8.249204,6.454680,416,1840780462794,502494527581,377766511,940196
Bump2911.bin,48,interleave,cg,416,0,0,11,8.239109,6.395614,416,1840852496490,502490678439,374843610,926509
Bump2911.bin,48,interleave,cg,416,0,0,12,8.246098,6.510608,416,1840222393185,502442598369,380846632,949804
Bump2911.bin,48,interleave,cg,416,0,0,13,8.244874,6.521737,416,1840683908938,502462546291,380788787,926852
Bump2911.bin,48,interleave,cg,416,0,0,14,8.239556,6.441273,416,1839410371826,502473723936,376897318,962812
Bump2911.bin,48,interleave,cg,416,0,0,15,8.275924,6.521848,416,1840975681302,502457898479,382302286,919709
Bump2911.bin,1,membind,lanczos,11,2,10,1,6.090223,3.249484,106,33458359535,119880149049,39272888,249045
Bump2911.bin,1,membind,lanczos,11,2,10,2,6.092726,3.247401,106,33466671466,119880149073,39253224,247894
Bump2911.bin,1,membind,lanczos,11,2,10,3,6.093470,3.255562,106,33490074014,119880149075,39310195,248552
Bump2911.bin,1,membind,lanczos,11,2,10,4,6.085015,3.254067,106,33464632637,119880149062,39231568,248319
Bump2911.bin,1,membind,lanczos,11,2,10,5,6.084421,3.247687,106,33437067135,119880149055,39251294,248193
Bump2911.bin,1,membind,lanczos,11,2,10,6,6.089418,3.252010,106,33464791459,119880149061,39304727,248573
Bump2911.bin,1,membind,lanczos,11,2,10,7,6.087044,3.249493,106,33452115414,119880149033,39343715,248421
Bump2911.bin,1,membind,lanczos,11,2,10,8,6.080971,3.249121,106,33426686154,119880149081,39257597,247418
Bump2911.bin,1,membind,lanczos,11,2,10,9,6.091306,3.248146,106,33459395297,119880149064,39320612,248381
Bump2911.bin,1,membind,lanczos,11,2,10,10,6.090163,3.249003,106,33460870815,119880149061,39315345,249416
Bump2911.bin,1,membind,lanczos,11,2,10,11,6.085612,3.255709,106,33470125154,119880149056,39251230,247607
Bump2911.bin,1,membind,lanczos,11,2,10,12,6.079297,3.248345,106,33419508854,119880149053,39165544,248099
Bump2911.bin,1,membind,lanczos,11,2,10,13,6.087914,3.248940,106,33452862907,119880149089,39228389,247387
Bump2911.bin,1,membind,lanczos,11,2,10,14,6.083128,3.253282,106,33451780863,119880149084,39255628,247249
Bump2911.bin,1,membind,lanczos,11,2,10,15,6.085943,3.251354,106,33447336158,119880149063,39169421,249976
Bump2911.bin,1,interleave,lanczos,11,2,10,1,6.087473,3.251506,106,33452428341,119880149030,39204595,259063
Bump2911.bin,1,interleave,lanczos,11,2,10,2,6.098770,3.255400,106,33507845054,119880149081,39320834,257544
Bump2911.bin,1,interleave,lanczos,11,2,10,3,6.076235,3.257504,106,33436898314,119880149122,39320506,258570
Bump2911.bin,1,interleave,lanczos,11,2,10,4,6.091132,3.246216,106,33445728619,119880149071,39378412,257444
Bump2911.bin,1,interleave,lanczos,11,2,10,5,6.093688,3.256366,106,33490392904,119880149085,39278088,259608
Bump2911.bin,1,interleave,lanczos,11,2,10,6,6.096695,3.254670,106,33497844650,119880149085,39325220,259061
Bump2911.bin,1,interleave,lanczos,11,2,10,7,6.081266,3.255216,106,33448449503,119880149068,39287180,259651
Bump2911.bin,1,interleave,lanczos,11,2,10,8,6.087747,3.257085,106,33473057629,119880149081,39320666,260719
Bump2911.bin,1,interleave,lanczos,11,2,10,9,6.082044,3.253601,106,33445009539,119880149062,39280209,260112
Bump2911.bin,1,interleave,lanczos,11,2,10,10,6.095190,3.255785,106,33493648603,119880149075,39330192,258654
Bump2911.bin,1,interleave,lanczos,11,2,10,11,6.081867,3.251401,106,33426495487,119880149050,39289161,260580
Bump2911.bin,1,interleave,lanczos,11,2,10,12,6.095315,3.259742,106,33495142343,119880149114,39272352,259126
Bump2911.bin,1,interleave,lanczos,11,2,10,13,6.075793,3.254405,106,33415937851,119880149047,39310700,259423
Bump2911.bin,1,interleave,lanczos,11,2,10,14,6.084381,3.251880,106,33444700821,119880149036,39381308,258707
Bump2911.bin,1,interleave,lanczos,11,2,10,15,6.084060,3.249427,106,33434733199,119880149064,39299255,260864
Bump2911.bin,8,membind,lanczos,13,2,10,1,5.467827,3.779245,124,190626865912,159521152513,55498130,303702
Bump2911.bin,8,membind,lanczos,13,2,10,2,5.468768,3.789711,124,190780388320,159520972390,55544218,306804
Bump2911.bin,8,membind,lanczos,13,2,10,3,5.467385,3.785215,124,190767559701,159522205632,56186295,306220
Bump2911.bin,8,membind,lanczos,13,2,10,4,5.467368,3.784138,124,190840179027,159521936560,55418497,306349
Bump2911.bin,8,membind,lanczos,13,2,10,5,5.466361,3.777714,124,190843183698,159521439067,55005057,305336
Bump2911.bin,8,membind,lanczos,13,2,10,6,5.467051,3.782240,124,190898221033,159521906590,55035019,309951
Bump2911.bin,8,membind,lanczos,13,2,10,7,5.466966,3.777754,124,190937385918,159522945815,54897825,309479
Bump2911.bin,8,membind,lanczos,13,2,10,8,5.468188,3.781045,124,191005739331,159522787924,54778368,308469
Bump2911.bin,8,membind,lanczos,13,2,10,9,5.467195,3.782322,124,190967948610,159524389654,54838154,306287
Bump2911.bin,8,membind,lanczos,13,2,10,10,5.468626,3.782762,124,191008206768,159524094754,54653024,310697
Bump2911.bin,8,membind,lanczos,13,2,10,11,5.468233,3.780021,124,191015023619,159524049406,54627879,311627
Bump2911.bin,8,membind,lanczos,13,2,10,12,5.469635,3.781569,124,191039666671,159522595561,54190318,307460
Bump2911.bin,8,membind,lanczos,13,2,10,13,5.467413,3.775305,124,191005681190,159519413338,54183380,312640
Bump2911.bin,8,membind,lanczos,13,2,10,14,5.469452,3.777216,124,191036854470,159521707107,54148428,309198
Bump2911.bin,8,membind,lanczos,13,2,10,15,5.467540,3.775250,124,191007771404,159522126782,53987031,303642
Bump2911.bin,8,interleave,lanczos,13,2,10,1,5.466966,3.779261,124,190974281830,159523749205,53730667,314159
Bump2911.bin,8,interleave,lanczos,13,2,10,2,5.469888,3.780081,124,191073163643,159519541081,53635605,312963
Bump2911.bin,8,interleave,lanczos,13,2,10,3,5.469453,3.782099,124,191051701862,159519916563,53369220,311225
Bump2911.bin,8,interleave,lanczos,13,2,10,4,5.470930,3.775011,124,191099665929,159521815534,53164308,316501
Bump2911.bin,8,interleave,lanczos,13,2,10,5,5.469247,3.784323,124,191055698741,159523148308,53051351,315482
Bump2911.bin,8,interleave,lanczos,13,2,10,6,5.472602,3.779125,124,191132216765,159521423303,52581202,312868
Bump2911.bin,8,interleave,lanczos,13,2,10,7,5.468615,3.780445,124,191002086111,159523626371,52255828,317395
Bump2911.bin,8,interleave,lanczos,13,2,10,8,5.471111,3.787210,124,191123138693,159520722932,52237127,311819
Bump2911.bin,8,interleave,lanczos,13,2,10,9,5.469076,3.785218,124,191059273330,159520668651,52045506,311971
Bump2911.bin,8,interleave,lanczos,13,2,10,10,5.472306,3.768470,124,191078334557,159522178076,51717005,316525
Bump2911.bin,8,interleave,lanczos,13,2,10,11,5.470106,3.781753,124,191076137277,159522027803,51647532,314517
Bump2911.bin,8,interleave,lanczos,13,2,10,12,5.472616,3.783770,124,191169753410,159523906933,51569470,313008
Bump2911.bin,8,interleave,lanczos,13,2,10,13,5.469903,3.782437,124,191064314006,159522209662,51632320,315599
Bump2911.bin,8,interleave,lanczos,13,2,10,14,5.471608,3.778918,124,191105974272,159524136730,51349438,315135
Bump2911.bin,8,interleave,lanczos,13,2,10,15,5.469695,3.783001,124,191066336106,159519782121,51300384,316232
Bump2911.bin,24,membind,lanczos,21,2,10,1,3.840182,5.995274,196,454265684047,258947924936,90459890,623136
Bump2911.bin,24,membind,lanczos,21,2,10,2,3.842993,5.987676,196,454381893035,258952535194,90302735,622473
Bump2911.bin,24,membind,lanczos,21,2,10,3,3.843096,5.993042,196,454415896338,258950118303,90853372,626891
Bump2911.bin,24,membind,lanczos,21,2,10,4,3.840345,5.992622,196,454262979665,258943643625,91032518,624458
Bump2911.bin,24,membind,lanczos,21,2,10,5,3.841317,5.992585,196,454360443861,258941641424,90975035,623631
Bump2911.bin,24,membind,lanczos,21,2,10,6,3.842452,6.000008,196,454465279206,258950126696,91237512,620556
Bump2911.bin,24,membind,lanczos,21,2,10,7,3.841864,5.986864,196,454382991646,258955077573,90980838,627606
Bump2911.bin,24,membind,lanczos,21,2,10,8,3.842144,5.994793,196,454425665925,258949728061,90863912,621707
Bump2911.bin,24,membind,lanczos,21,2,10,9,3.841025,5.991416,196,454387938598,258940136225,91088596,625129
Bump2911.bin,24,membind,lanczos,21,2,10,10,3.841190,6.001468,196,454408573120,258948740890,91437176,630911
Bump2911.bin,24,membind,lanczos,21,2,10,11,3.841122,5.994102,196,454582807998,258979191345,91176578,623004
Bump2911.bin,24,membind,lanczos,21,2,10,12,3.837894,5.992441,196,454398926075,258961176114,91180556,626495
Bump2911.bin,24,membind,lanczos,21,2,10,13,3.839135,5.984610,196,454500887393,258968489842,90912129,630163
Bump2911.bin,24,membind,lanczos,21,2,10,14,3.836950,5.997135,196,454161150715,258960320657,90585151,628688
Bump2911.bin,24,membind,lanczos,21,2,10,15,3.836540,5.996773,196,454156182253,258956108608,91069592,632173
Bump2911.bin,24,interleave,lanczos,21,2,10,1,3.840244,5.991728,196,454083618857,258948250885,90110835,632011
Bump2911.bin,24,interleave,lanczos,21,2,10,2,3.838136,5.996299,196,454046627456,258927469273,90487197,632443
Bump2911.bin,24,interleave,lanczos,21,2,10,3,3.839960,5.995236,196,454046622665,258939396250,89990601,636254
Bump2911.bin,24,interleave,lanczos,21,2,10,4,3.840124,6.006122,196,454186496595,258944813494,89880307,631419
Bump2911.bin,24,interleave,lanczos,21,2,10,5,3.838501,5.993343,196,453953836980,258946714263,90130010,629781
Bump2911.bin,24,interleave,lanczos,21,2,10,6,3.840588,6.004548,196,454144645604,258951064043,90317692,627742
Bump2911.bin,24,interleave,lanczos,21,2,10,7,3.841438,5.998705,196,454165364894,258944560368,90238138,636264
Bump2911.bin,24,interleave,lanczos,21,2,10,8,3.842694,5.996271,196,454217003499,258960387882,90119022,636311
Bump2911.bin,24,interleave,lanczos,21,2,10,9,3.841923,6.001238,196,454186464039,258950210764,90135089,631138
Bump2911.bin,24,interleave,lanczos,21,2,10,10,3.841553,5.988100,196,454173991158,258945899582,89717768,627136
Bump2911.bin,24,interleave,lanczos,21,2,10,11,3.841813,5.984833,196,454185475036,258949977004,89675987,629027
Bump2911.bin,24,interleave,lanczos,21,2,10,12,3.843573,6.002215,196,454249403327,258949943406,90327789,635390
Bump2911.bin,24,interleave,lanczos,21,2,10,13,3.841563,5.996322,196,454080415195,258937838189,90408822,634884
Bump2911.bin,24,interleave,lanczos,21,2,10,14,3.841704,6.000707,196,454188689416,258939427283,90745479,626160
Bump2911.bin,24,interleave,lanczos,21,2,10,15,3.843822,5.996019,196,454314573023,258951560529,91200351,628564
Bump2911.bin,48,membind,lanczos,25,2,10,1,4.512484,7.166879,232,1027625861464,318738438542,130326149,942773
Bump2911.bin,48,membind,lanczos,25,2,10,2,4.514585,7.162445,232,1027816999408,318727511189,130716726,932225
Bump2911.bin,48,membind,lanczos,25,2,10,3,4.512802,7.167276,232,1027277500415,318727512132,130514116,935603
Bump2911.bin,48,membind,lanczos,25,2,10,4,4.509577,7.175408,232,1026885619352,318726918431,129971709,935962
Bump2911.bin,48,membind,lanczos,25,2,10,5,4.513068,7.172474,232,1027774844306,318716616273,129912871,937493
Bump2911.bin,48,membind,lanczos,25,2,10,6,4.512573,7.156413,232,1027498550906,318721084110,129572793,937675
Bump2911.bin,48,membind,lanczos,25,2,10,7,4.515506,7.154316,232,1028894669722,318716578878,129883335,944194
Bump2911.bin,48,membind,lanczos,25,2,10,8,4.512063,7.142170,232,1028741618978,318748556857,129298057,940187
Bump2911.bin,48,membind,lanczos,25,2,10,9,4.513420,7.148756,232,1028873834789,318746157958,130054042,925924
Bump2911.bin,48,membind,lanczos,25,2,10,10,4.515247,7.156095,232,1028626361783,318740322246,130851730,936833
Bump2911.bin,48,membind,lanczos,25,2,10,11,4.511213,7.144986,232,1027076139792,318728915160,131037222,939434
Bump2911.bin,48,membind,lanczos,25,2,10,12,4.511537,7.150260,232,1026836142102,318727175030,130835975,943051
Bump2911.bin,48,membind,lanczos,25,2,10,13,4.507838,7.163467,232,1026880527028,318722556053,131034016,939735
Bump2911.bin,48,membind,lanczos,25,2,10,14,4.511905,7.154837,232,1027206479693,318739829928,130624017,942308
Bump2911.bin,48,membind,lanczos,25,2,10,15,4.513621,7.148971,232,1027274901750,318742280900,130151807,945648
Bump2911.bin,48,interleave,lanczos,25,2,10,1,4.511097,7.134616,232,1027550691941,318762100536,130284553,940781
Bump2911.bin,48,interleave,lanczos,25,2,10,2,4.513085,7.138079,232,1027283761358,318743257890,129952473,947639
Bump2911.bin,48,interleave,lanczos,25,2,10,3,4.509107,7.144040,232,1027132041090,318728313310,130184826,945489
Bump2911.bin,48,interleave,lanczos,25,2,10,4,4.512388,7.144645,232,1027510523511,318739449174,130111746,950316
Bump2911.bin,48,interleave,lanczos,25,2,10,5,4.511071,7.143602,232,1027174566358,318742917266,129521673,949176
Bump2911.bin,48,interleave,lanczos,25,2,10,6,4.512903,7.135467,232,1027347933883,318738158672,130133914,946573
Bump2911.bin,48,interleave,lanczos,25,2,10,7,4.510638,7.146001,232,1027254430810,318726942187,130252926,947468
Bump2911.bin,48,interleave,lanczos,25,2,10,8,4.510631,7.135337,232,1027277197380,318753961555,130570866,950321
Bump2911.bin,48,interleave,lanczos,25,2,10,9,4.510925,7.143045,232,1027256065939,318744086037,131155311,939793
Bump2911.bin,48,interleave,lanczos,25,2,10,10,4.512832,7.142857,232,1027387233505,318738223864,131043078,945019
Bump2911.bin,48,interleave,lanczos,25,2,10,11,4.511654,7.138182,232,1027332164573,318728112668,130238323,951574
Bump2911.bin,48,interleave,lanczos,25,2,10,12,4.511748,7.139955,232,1027146294621,318742923987,130146836,946340
Bump2911.bin,48,interleave,lanczos,25,2,10,13,4.513986,7.157935,232,1027808495782,318740553236,130310997,955568
Bump2911.bin,48,interleave,lanczos,25,2,10,14,4.511194,7.134189,232,1027219336444,318748719779,130274324,947582
Bump2911.bin,48,interleave,lanczos,25,2,10,15,4.512453,7.150513,232,1027325795061,318736442897,129943529,958422
dawson5.bin,1,membind,cg,17484,0,0,1,7.749694,1.738626,17484,34536269565,153576651256,79220092,100898
dawson5.bin,1,membind,cg,17484,0,0,2,7.769221,1.741323,17484,34607773957,153576651514,82116187,152992
dawson5.bin,1,membind,cg,17484,0,0,3,7.740627,1.739950,17484,34508815482,153576651307,80165351,100967
dawson5.bin,1,membind,cg,17484,0,0,4,7.760592,1.738833,17484,34568010475,153576651286,81094125,106321
dawson5.bin,1,membind,cg,17484,0,0,5,7.747898,1.738798,17484,34527324957,153576651259,80397147,99406
dawson5.bin,1,membind,cg,17484,0,0,6,7.746992,1.739493,17484,34528691508,153576651306,81672299,83687
dawson5.bin,1,membind,cg,17484,0,0,7,7.756724,1.737981,17484,34560190516,153576651294,78447845,100005
