Matrix,Cores,Process_NUMA_Policy,Algo,Arg1,Arg2,Arg3,Run,SpMV_Time,Mgmt_Time,N_Ops,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
Bump2911.bin,8,membind,cg,190,0,0,4,8.275266,1.598848,190,277790573257,213189595190,78890685,292032
Bump2911.bin,8,membind,cg,190,0,0,5,8.279419,1.589972,190,277741447586,213197873771,79457178,290680
Bump2911.bin,8,membind,cg,190,0,0,6,8.274934,1.598027,190,277743163238,213191638045,80109593,295554
Bump2911.bin,8,membind,cg,190,0,0,7,8.284749,1.597649,190,277760535858,213191838389,80629767,298192
Bump2911.bin,8,membind,cg,190,0,0,8,8.276460,1.600396,190,277746470232,213189221885,80949243,303146
Bump2911.bin,8,membind,cg,190,0,0,9,8.284431,1.606809,190,277875032384,213199917508,81240112,297438
Bump2911.bin,8,membind,cg,190,0,0,10,8.275233,1.599678,190,277742759297,213190910579,81492509,298803
Bump2911.bin,8,membind,cg,190,0,0,11,8.282772,1.602412,190,277732430906,213188191648,81614532,293526
Bump2911.bin,8,membind,cg,190,0,0,12,8.272399,1.599394,190,277666938835,213193691456,81926727,291580
Bump2911.bin,8,membind,cg,190,0,0,13,8.282590,1.604294,190,277661568224,213186947603,82085814,294981
Bump2911.bin,8,membind,cg,190,0,0,14,8.273696,1.602956,190,277677319330,213189166656,82243209,295393
Bump2911.bin,8,membind,cg,190,0,0,15,8.281936,1.601871,190,277680627064,213194707177,82356506,292679
Bump2911.bin,8,interleave,cg,190,0,0,1,8.273551,1.598083,190,277647188067,213195785254,82615307,331948
Bump2911.bin,8,interleave,cg,190,0,0,2,8.275175,1.598286,190,277639043212,213193039842,82736514,328618
Bump2911.bin,8,interleave,cg,190,0,0,3,8.270612,1.599144,190,277485826442,213193078000,82816674,328048
Bump2911.bin,8,interleave,cg,190,0,0,4,8.276827,1.597256,190,277558766205,213189643711,82986435,332742
Bump2911.bin,8,interleave,cg,190,0,0,5,8.271481,1.598773,190,277415870069,213190197665,83090659,330857
Bump2911.bin,8,interleave,cg,190,0,0,6,8.277787,1.597784,190,277466601089,213189570113,83172376,333222
Bump2911.bin,8,interleave,cg,190,0,0,7,8.273172,1.597025,190,277296775969,213194803756,83384417,326238
Bump2911.bin,8,interleave,cg,190,0,0,8,8.276651,1.597176,190,277321976287,213186574459,83364954,333070
Bump2911.bin,8,interleave,cg,190,0,0,9,8.271807,1.599271,190,277136972982,213194202683,83640853,325454
Bump2911.bin,8,interleave,cg,190,0,0,10,8.279245,1.598016,190,277279467934,213186689239,83767033,339014
Bump2911.bin,8,interleave,cg,190,0,0,11,8.274550,1.597897,190,277109727861,213187647373,83626664,334441
Bump2911.bin,8,interleave,cg,190,0,0,12,8.276536,1.595792,190,277129904720,213186846623,83845769,316607
Bump2911.bin,8,interleave,cg,190,0,0,13,8.273057,1.598328,190,277029227355,213189225079,83793251,325637
Bump2911.bin,8,interleave,cg,190,0,0,14,8.282130,1.599118,190,277175277844,213180684121,83989041,334060
Bump2911.bin,8,interleave,cg,190,0,0,15,8.279106,1.599134,190,277125348345,213184720222,83972184,331003
Bump2911.bin,24,membind,cg,360,0,0,1,5.385262,4.494365,360,675584650617,415515116986,230016499,581794
Bump2911.bin,24,membind,cg,360,0,0,2,5.405480,4.470518,360,675509406642,415519559376,228765082,600750
Bump2911.bin,24,membind,cg,360,0,0,3,5.387414,4.494586,360,675956582019,415520415076,229547648,590941
Bump2911.bin,24,membind,cg,360,0,0,4,5.404576,4.457430,360,675545014310,415511525667,228703606,597059
Bump2911.bin,24,membind,cg,360,0,0,5,5.386421,4.492468,360,675790756604,415524030318,229266000,583933
Bump2911.bin,24,membind,cg,360,0,0,6,5.405000,4.450928,360,675690356891,415518504043,228690890,607796
Bump2911.bin,24,membind,cg,360,0,0,7,5.384923,4.501138,360,675892523091,415529643614,229622263,590290
Bump2911.bin,24,membind,cg,360,0,0,8,5.406263,4.461159,360,675733961915,415526405582,228823623,592448
Bump2911.bin,24,membind,cg,360,0,0,9,5.385896,4.499471,360,675951016534,415523391272,229476352,599672
Bump2911.bin,24,membind,cg,360,0,0,10,5.404218,4.458749,360,675739391950,415521722574,229127540,586974
Bump2911.bin,24,membind,cg,360,0,0,11,5.386570,4.467991,360,675594048383,415523881761,229119584,576282
Bump2911.bin,24,membind,cg,360,0,0,12,5.404612,4.451226,360,675785526966,415519418022,228838491,576366
Bump2911.bin,24,membind,cg,360,0,0,13,5.384564,4.468362,360,675533093573,415527638414,229492793,570468
Bump2911.bin,24,membind,cg,360,0,0,14,5.403092,4.455310,360,675753132361,415525114412,229026981,593198
Bump2911.bin,24,membind,cg,360,0,0,15,5.385604,4.463274,360,675482670987,415527079025,229115199,605936
Bump2911.bin,24,interleave,cg,359,0,0,1,5.363841,4.431005,359,673227954105,414361462635,228505842,631781
Bump2911.bin,24,interleave,cg,359,0,0,2,5.373325,4.427477,359,673503744728,414372343423,229828499,631872
Bump2911.bin,24,interleave,cg,359,0,0,3,5.363945,4.432919,359,673274538710,414370658718,228592297,639240
Bump2911.bin,24,interleave,cg,359,0,0,4,5.373646,4.432734,359,673475885033,414369320760,230322746,656985
Bump2911.bin,24,interleave,cg,359,0,0,5,5.364279,4.430343,359,673189836208,414364370214,228643038,653892
Bump2911.bin,24,interleave,cg,359,0,0,6,5.372778,4.393463,359,673482972228,414373187198,229577040,615534
Bump2911.bin,24,interleave,cg,359,0,0,7,5.368845,4.430250,359,673268663239,414358978652,229405217,625889
Bump2911.bin,24,interleave,cg,359,0,0,8,5.370444,4.400285,359,673419422890,414372451249,228782639,624848
Bump2911.bin,24,interleave,cg,359,0,0,9,5.363455,4.431485,359,673328932640,414364647290,228803729,631143
Bump2911.bin,24,interleave,cg,359,0,0,10,5.370569,4.403271,359,673405211363,414366223999,229582318,628690
Bump2911.bin,24,interleave,cg,359,0,0,11,5.370479,4.440432,359,673265664794,414359019403,229645284,637854
Bump2911.bin,24,interleave,cg,359,0,0,12,5.375148,4.408625,359,673371218573,414375723479,229079324,630071
Bump2911.bin,24,interleave,cg,359,0,0,13,5.369326,4.449554,359,673268442718,414353687113,229730179,621415
Bump2911.bin,24,interleave,cg,359,0,0,14,5.375427,4.406492,359,673409107331,414380586783,229087023,659468
Bump2911.bin,24,interleave,cg,359,0,0,15,5.368923,4.441138,359,673358724319,414366370353,229307089,634755
Bump2911.bin,48,membind,cg,416,0,0,1,3.542732,6.301493,416,1063783826167,501323535206,324595911,868164
Bump2911.bin,48,membind,cg,416,0,0,2,3.532309,6.298580,416,1063559284620,501343604848,325001676,862466
Bump2911.bin,48,membind,cg,416,0,0,3,3.548003,6.290790,416,1063921223008,501344825057,324485806,867946
Bump2911.bin,48,membind,cg,416,0,0,4,3.533785,6.292385,416,1063357151804,501337043884,324698899,873580
Bump2911.bin,48,membind,cg,416,0,0,5,3.549144,6.295769,416,1064003883926,501331061954,325092943,853291
Bump2911.bin,48,membind,cg,416,0,0,6,3.536957,6.283638,416,1063177166361,501316126667,324429588,875226
Bump2911.bin,48,membind,cg,416,0,0,7,3.549971,6.280820,416,1063682558289,501325188043,323741805,874490
Bump2911.bin,48,membind,cg,416,0,0,8,3.533926,6.304352,416,1063444605079,501342922686,325521573,907367
Bump2911.bin,48,membind,cg,416,0,0,9,3.542304,6.296234,416,1063737489142,501324399787,324528990,850468
Bump2911.bin,48,membind,cg,416,0,0,10,3.529663,6.315040,416,1063299263376,501322230998,326244137,887465
Bump2911.bin,48,membind,cg,416,0,0,11,3.542485,6.302183,416,1064457257487,501364825045,324618558,868896
Bump2911.bin,48,membind,cg,416,0,0,12,3.531687,6.292174,416,1063632492086,501345090560,323710131,879662
Bump2911.bin,48,membind,cg,416,0,0,13,3.547867,6.271225,416,1064036765428,501329284911,321555512,881237
Bump2911.bin,48,membind,cg,416,0,0,14,3.531122,6.285042,416,1064201238525,501328633534,320990972,877528
Bump2911.bin,48,membind,cg,416,0,0,15,3.543418,6.266328,416,1065306070657,501345335397,316572533,916075
Bump2911.bin,48,interleave,cg,416,0,0,1,3.528150,6.228284,416,1064532752651,501300594130,314956431,928203
Bump2911.bin,48,interleave,cg,416,0,0,2,3.526234,6.257538,416,1064962256411,501337501089,313581580,943168
Bump2911.bin,48,interleave,cg,416,0,0,3,3.530451,6.228560,416,1065086845346,501323037607,311069312,952292
Bump2911.bin,48,interleave,cg,416,0,0,4,3.529888,6.240268,416,1064703457220,501308245960,308683204,1043767
Bump2911.bin,48,interleave,cg,416,0,0,5,3.545386,6.235165,416,1065290703669,501308546931,306426137,1048014
Bump2911.bin,48,interleave,cg,416,0,0,6,3.538731,6.215440,416,1065037165840,501318952705,307244790,1047115
Bump2911.bin,48,interleave,cg,416,0,0,7,3.523913,6.208054,416,1065766842634,501298539495,306456429,1095008
Bump2911.bin,48,interleave,cg,416,0,0,8,3.541262,6.209054,416,1064733981772,501297979245,308007710,1180509
Bump2911.bin,48,interleave,cg,416,0,0,9,3.532217,6.209452,416,1065573372071,501292208601,307934009,1094706
Bump2911.bin,48,interleave,cg,416,0,0,10,3.552997,6.183959,416,1064689305022,501308761249,308299426,1163093
Bump2911.bin,48,interleave,cg,416,0,0,11,3.530103,6.219856,416,1064937874538,501268485334,311349497,1049989
Bump2911.bin,48,interleave,cg,416,0,0,12,3.542718,6.228214,416,1064608998993,501319757627,313013913,1054010
Bump2911.bin,48,interleave,cg,416,0,0,13,3.523397,6.249099,416,1064904062718,501264869592,316435764,973730
Bump2911.bin,48,interleave,cg,416,0,0,14,3.541584,6.231113,416,1064681580231,501317842368,315912730,973151
Bump2911.bin,48,interleave,cg,416,0,0,15,3.520967,6.237914,416,1064570210400,501267033649,317976728,964569
Bump2911.bin,1,membind,lanczos,11,2,10,1,5.688232,3.092049,106,31477088710,119880146005,37764911,240667
Bump2911.bin,1,membind,lanczos,11,2,10,2,5.699370,3.081816,106,31480040458,119880146018,38753808,239566
Bump2911.bin,1,membind,lanczos,11,2,10,3,5.693656,3.080055,106,31450818953,119880146006,37753650,239802
Bump2911.bin,1,membind,lanczos,11,2,10,4,5.694764,3.086153,106,31471405755,119880146022,37832373,239921
Bump2911.bin,1,membind,lanczos,11,2,10,5,5.689435,3.084418,106,31453926493,119880146004,37716434,239341
Bump2911.bin,1,membind,lanczos,11,2,10,6,5.691467,3.086410,106,31467880506,119880146011,37831415,238941
Bump2911.bin,1,membind,lanczos,11,2,10,7,5.687048,3.089943,106,31463765197,119880146031,37812303,241264
Bump2911.bin,1,membind,lanczos,11,2,10,8,5.693147,3.091482,106,31490311963,119880146054,37839579,239490
Bump2911.bin,1,membind,lanczos,11,2,10,9,5.701391,3.081850,106,31484436106,119880146036,38685479,240548
Bump2911.bin,1,membind,lanczos,11,2,10,10,5.692085,3.083404,106,31462025562,119880145984,37722359,237855
Bump2911.bin,1,membind,lanczos,11,2,10,11,5.691707,3.082467,106,31455593768,119880145976,37792054,239901
Bump2911.bin,1,membind,lanczos,11,2,10,12,5.686242,3.086516,106,31451082656,119880146029,37758342,238791
Bump2911.bin,1,membind,lanczos,11,2,10,13,5.691546,3.084162,106,31462913530,119880146001,37792414,240670
Bump2911.bin,1,membind,lanczos,11,2,10,14,5.684789,3.077569,106,31411861811,119880145995,37666006,240041
Bump2911.bin,1,membind,lanczos,11,2,10,15,5.683348,3.095305,106,31470573919,119880146021,37674767,240073
Bump2911.bin,1,interleave,lanczos,11,2,10,1,5.679941,3.094358,106,31450469556,119880146033,37854336,255548
Bump2911.bin,1,interleave,lanczos,11,2,10,2,5.688993,3.097569,106,31494508058,119880146030,37873407,256623
Bump2911.bin,1,interleave,lanczos,11,2,10,3,5.696901,3.097446,106,31523176987,119880146043,37890667,257439
Bump2911.bin,1,interleave,lanczos,11,2,10,4,5.693424,3.093740,106,31497417173,119880146017,37869017,256959
Bump2911.bin,1,interleave,lanczos,11,2,10,5,5.704306,3.080530,106,31485854567,119880146072,38800730,255901
Bump2911.bin,1,interleave,lanczos,11,2,10,6,5.690044,3.094604,106,31486118803,119880146011,37817726,259280
Bump2911.bin,1,interleave,lanczos,11,2,10,7,5.688357,3.092340,106,31471701306,119880146010,37839736,257980
Bump2911.bin,1,interleave,lanczos,11,2,10,8,5.696515,3.093966,106,31508501427,119880146021,37851834,259270
Bump2911.bin,1,interleave,lanczos,11,2,10,9,5.682908,3.098342,106,31473994212,119880146027,37882867,256308
Bump2911.bin,1,interleave,lanczos,11,2,10,10,5.684675,3.089237,106,31451467788,119880146003,37870265,256810
Bump2911.bin,1,interleave,lanczos,11,2,10,11,5.686886,3.092430,106,31467157498,119880146006,37888628,258522
Bump2911.bin,1,interleave,lanczos,11,2,10,12,5.688647,3.096024,106,31489728671,119880146014,37697511,257503
Bump2911.bin,1,interleave,lanczos,11,2,10,13,5.685732,3.087628,106,31452894477,119880146027,37827106,258589
Bump2911.bin,1,interleave,lanczos,11,2,10,14,5.685625,3.088174,106,31466919379,119880146007,37641457,258233
Bump2911.bin,1,interleave,lanczos,11,2,10,15,5.675943,3.087044,106,31431561912,119880145622,37450534,258840
Bump2911.bin,8,membind,lanczos,13,2,10,1,5.417068,3.591250,124,189470713299,159524986329,50600212,306862
Bump2911.bin,8,membind,lanczos,13,2,10,2,5.415426,3.583605,124,189618475125,159518561363,50608549,302408
Bump2911.bin,8,membind,lanczos,13,2,10,3,5.420065,3.588849,124,189600714218,159520387536,50912304,305783
Bump2911.bin,8,membind,lanczos,13,2,10,4,5.421313,3.590683,124,189601923384,159524493122,51142395,307772
Bump2911.bin,8,membind,lanczos,13,2,10,5,5.421103,3.590452,124,189619650171,159522364034,50787949,308889
Bump2911.bin,8,membind,lanczos,13,2,10,6,5.420495,3.589289,124,189565967001,159524715671,50715917,308641
Bump2911.bin,8,membind,lanczos,13,2,10,7,5.419891,3.588265,124,189546536954,159526800368,50876303,309938
Bump2911.bin,8,membind,lanczos,13,2,10,8,5.423138,3.590047,124,189564272018,159526789439,51154881,309313
Bump2911.bin,8,membind,lanczos,13,2,10,9,5.420539,3.585788,124,189520364701,159528986498,51411356,307998
Bump2911.bin,8,membind,lanczos,13,2,10,10,5.418685,3.592181,124,189488041439,159530469820,51718265,312269
Bump2911.bin,8,membind,lanczos,13,2,10,11,5.419026,3.588806,124,189429562544,159527382882,51941628,308193
Bump2911.bin,8,membind,lanczos,13,2,10,12,5.418279,3.588562,124,189317689767,159525591215,52289621,304038
Bump2911.bin,8,membind,lanczos,13,2,10,13,5.420338,3.590545,124,189284448016,159521948233,52600496,304436
Bump2911.bin,8,membind,lanczos,13,2,10,14,5.420893,3.592306,124,189321977732,159524363004,52729584,302953
Bump2911.bin,8,membind,lanczos,13,2,10,15,5.418691,3.591920,124,189308074968,159522043071,53031817,306617
Bump2911.bin,8,interleave,lanczos,13,2,10,1,5.419038,3.603309,124,189342485611,159520208647,53208514,316942
Bump2911.bin,8,interleave,lanczos,13,2,10,2,5.420500,3.595932,124,189320405716,159526006731,53333888,317183
Bump2911.bin,8,interleave,lanczos,13,2,10,3,5.417783,3.605591,124,189326144647,159521443190,53491624,315670
Bump2911.bin,8,interleave,lanczos,13,2,10,4,5.416030,3.592472,124,189229801440,159522678205,53674339,316920
Bump2911.bin,8,interleave,lanczos,13,2,10,5,5.417382,3.593358,124,189226139869,159523784919,53831356,313894
Bump2911.bin,8,interleave,lanczos,13,2,10,6,5.418191,3.592181,124,189244672920,159528177498,53953487,314685
Bump2911.bin,8,interleave,lanczos,13,2,10,7,5.415272,3.604360,124,189252865095,159523408282,53949626,313052
Bump2911.bin,8,interleave,lanczos,13,2,10,8,5.416964,3.591870,124,189211226340,159524645967,54108122,316571
Bump2911.bin,8,interleave,lanczos,13,2,10,9,5.417470,3.601385,124,189238152199,159522618048,54119966,314024
Bump2911.bin,8,interleave,lanczos,13,2,10,10,5.417737,3.598580,124,189235025663,159523230208,54135433,320697
Bump2911.bin,8,interleave,lanczos,13,2,10,11,5.416672,3.600343,124,189223251125,159523752314,54371887,318058
Bump2911.bin,8,interleave,lanczos,13,2,10,12,5.419964,3.596980,124,189239394928,159521448925,54318554,313055
Bump2911.bin,8,interleave,lanczos,13,2,10,13,5.418177,3.608607,124,189266224685,159527168719,54411680,313741
Bump2911.bin,8,interleave,lanczos,13,2,10,14,5.416597,3.600787,124,189171579242,159527286760,54489105,313670
Bump2911.bin,8,interleave,lanczos,13,2,10,15,5.416340,3.597365,124,189139411601,159523492787,54527672,319261
Bump2911.bin,24,membind,lanczos,21,2,10,1,2.910605,5.691320,196,374572202033,258740860485,92559228,650654
Bump2911.bin,24,membind,lanczos,21,2,10,2,2.909253,5.691865,196,374472512638,258742200263,92825207,658157
Bump2911.bin,24,membind,lanczos,21,2,10,3,2.912083,5.689200,196,374556363600,258740436442,92624702,657133
Bump2911.bin,24,membind,lanczos,21,2,10,4,2.911810,5.687458,196,374655647392,258746946998,92628720,652356
Bump2911.bin,24,membind,lanczos,21,2,10,5,2.913281,5.694949,196,374508832671,258743495905,92758017,656139
Bump2911.bin,24,membind,lanczos,21,2,10,6,2.911667,5.698542,196,374579037844,258745257875,92751891,652697
Bump2911.bin,24,membind,lanczos,21,2,10,7,2.909568,5.686274,196,374382723862,258738190728,92782379,650000
Bump2911.bin,24,membind,lanczos,21,2,10,8,2.912303,5.700688,196,374659794525,258745302292,92650701,640450
Bump2911.bin,24,membind,lanczos,21,2,10,9,2.912803,5.686245,196,375356111966,258751158572,92226386,616240
Bump2911.bin,24,membind,lanczos,21,2,10,10,2.913429,5.678602,196,375308957584,258743214922,92103877,595259
Bump2911.bin,24,membind,lanczos,21,2,10,11,2.917064,5.684780,196,375413597500,258745612689,92091930,601463
Bump2911.bin,24,membind,lanczos,21,2,10,12,2.916795,5.691980,196,375392528919,258746257127,92154356,600623
Bump2911.bin,24,membind,lanczos,21,2,10,13,2.913086,5.690998,196,375293834121,258746079906,92209718,606855
Bump2911.bin,24,membind,lanczos,21,2,10,14,2.913936,5.680426,196,375162317419,258744444288,92384417,605619
Bump2911.bin,24,membind,lanczos,21,2,10,15,2.916453,5.683147,196,375266018211,258749366603,92392017,603972
Bump2911.bin,24,interleave,lanczos,21,2,10,1,2.912685,5.688146,196,375258176067,258746255818,92511501,615015
Bump2911.bin,24,interleave,lanczos,21,2,10,2,2.909846,5.698301,196,375223461034,258744114537,92635925,615523
Bump2911.bin,24,interleave,lanczos,21,2,10,3,2.915887,5.684623,196,375431147253,258751279201,92564943,606924
Bump2911.bin,24,interleave,lanczos,21,2,10,4,2.909862,5.692788,196,375272243726,258739552997,92680409,611227
Bump2911.bin,24,interleave,lanczos,21,2,10,5,2.911532,5.692037,196,375284597280,258749623588,92724008,606651
Bump2911.bin,24,interleave,lanczos,21,2,10,6,2.911928,5.701836,196,375221751550,258749359401,92702516,609246
Bump2911.bin,24,interleave,lanczos,21,2,10,7,2.912068,5.688881,196,375419780046,258746937366,92664441,607484
Bump2911.bin,24,interleave,lanczos,21,2,10,8,2.909647,5.705242,196,375037679068,258749478679,92779850,611532
Bump2911.bin,24,interleave,lanczos,21,2,10,9,2.914249,5.697063,196,375309227709,258750807541,92807189,603477
Bump2911.bin,24,interleave,lanczos,21,2,10,10,2.910565,5.696549,196,374961559571,258749427288,92771468,613316
Bump2911.bin,24,interleave,lanczos,21,2,10,11,2.915559,5.683879,196,375336969256,258754349486,92701182,612542
Bump2911.bin,24,interleave,lanczos,21,2,10,12,2.910878,5.700649,196,374966519100,258743702843,92916911,610374
Bump2911.bin,24,interleave,lanczos,21,2,10,13,2.912724,5.682753,196,375044303799,258754491234,92803557,610268
Bump2911.bin,24,interleave,lanczos,21,2,10,14,2.912173,5.711089,196,375140109448,258746456391,92672183,613550
Bump2911.bin,24,interleave,lanczos,21,2,10,15,2.913172,5.687300,196,375104135478,258748592888,92851878,606753
Bump2911.bin,48,membind,lanczos,25,2,10,1,1.885257,6.790854,232,598468577227,318069963629,120153498,884661
Bump2911.bin,48,membind,lanczos,25,2,10,2,1.882176,6.791030,232,598105287714,318062678881,120107574,885621
Bump2911.bin,48,membind,lanczos,25,2,10,3,1.884242,6.797937,232,598276946722,318079323718,120123609,887968
Bump2911.bin,48,membind,lanczos,25,2,10,4,1.887795,6.787973,232,598339730639,318069132771,120217783,886095
Bump2911.bin,48,membind,lanczos,25,2,10,5,1.887467,6.788944,232,598466512741,318077578028,120434631,883575
Bump2911.bin,48,membind,lanczos,25,2,10,6,1.883782,6.778104,232,598371678418,318077552712,120330634,884530
Bump2911.bin,48,membind,lanczos,25,2,10,7,1.882920,6.789152,232,598257323427,318080023447,120345390,888659
Bump2911.bin,48,membind,lanczos,25,2,10,8,1.883859,6.777043,232,598182141048,318068804154,120298941,883623
Bump2911.bin,48,membind,lanczos,25,2,10,9,1.887379,6.784071,232,598035081581,318072656756,120357723,885024
Bump2911.bin,48,membind,lanczos,25,2,10,10,1.885014,6.780295,232,598171507298,318070874970,120437195,885419
Bump2911.bin,48,membind,lanczos,25,2,10,11,1.887596,6.790236,232,598566995392,318079212088,120397023,881566
Bump2911.bin,48,membind,lanczos,25,2,10,12,1.883523,6.794715,232,598431395345,318071299555,120024035,884304
Bump2911.bin,48,membind,lanczos,25,2,10,13,1.882929,6.798502,232,598780539351,318081754566,120453520,878634
Bump2911.bin,48,membind,lanczos,25,2,10,14,1.888041,6.790290,232,598613727721,318091516139,120241339,887191
Bump2911.bin,48,membind,lanczos,25,2,10,15,1.884635,6.789919,232,598323916962,318075827261,120267029,884482
Bump2911.bin,48,interleave,lanczos,25,2,10,1,1.881146,6.799338,232,598116772857,318063568339,120472434,887533
Bump2911.bin,48,interleave,lanczos,25,2,10,2,1.880432,6.792153,232,598410992428,318068530543,120512516,888109
Bump2911.bin,48,interleave,lanczos,25,2,10,3,1.881582,6.809426,232,598495740372,318064083279,120355167,887303
Bump2911.bin,48,interleave,lanczos,25,2,10,4,1.881648,6.798613,232,598066905876,318063742033,120442426,887481
Bump2911.bin,48,interleave,lanczos,25,2,10,5,1.881170,6.802278,232,598425341006,318080859116,120461673,889692
Bump2911.bin,48,interleave,lanczos,25,2,10,6,1.879890,6.802789,232,598431083365,318075346744,120273931,891441
Bump2911.bin,48,interleave,lanczos,25,2,10,7,1.882268,6.810378,232,598365214112,318078472531,120475015,889290
Bump2911.bin,48,interleave,lanczos,25,2,10,8,1.882964,6.799268,232,598288904088,318073088729,120382860,886529
Bump2911.bin,48,interleave,lanczos,25,2,10,9,1.881204,6.797647,232,598328909753,318068933009,120525554,889505
Bump2911.bin,48,interleave,lanczos,25,2,10,10,1.885136,6.800829,232,598699151164,318081579873,120469726,885208
Bump2911.bin,48,interleave,lanczos,25,2,10,11,1.883182,6.813438,232,598393698323,318086571147,120680733,886654
Bump2911.bin,48,interleave,lanczos,25,2,10,12,1.883400,6.805705,232,598606804193,318074795793,120422147,889093
Bump2911.bin,48,interleave,lanczos,25,2,10,13,1.885035,6.806806,232,598356876062,318062979024,120495754,889199
Bump2911.bin,48,interleave,lanczos,25,2,10,14,1.883974,6.799856,232,598732549557,318072540016,120310178,883880
Bump2911.bin,48,interleave,lanczos,25,2,10,15,1.883921,6.794818,232,598444982568,318070625798,120692616,892555
dawson5.bin,1,membind,cg,17484,0,0,1,7.792842,1.785860,17484,34866274823,153576650779,112583908,93920
dawson5.bin,1,membind,cg,17484,0,0,2,7.794470,1.786710,17484,34873795206,153576650749,114179934,103387
dawson5.bin,1,membind,cg,17484,0,0,3,7.792766,1.787438,17484,34875265053,153576650711,108718180,96032
dawson5.bin,1,membind,cg,17484,0,0,4,7.780404,1.786627,17484,34826431815,153576650835,115213680,110022
dawson5.bin,1,membind,cg,17484,0,0,5,7.783790,1.785173,17484,34833324257,153576650754,112730904,118114
dawson5.bin,1,membind,cg,17484,0,0,6,7.814592,1.786769,17484,34942208706,153576650846,113512832,94610
dawson5.bin,1,membind,cg,17484,0,0,7,7.778707,1.785213,17484,34814221523,153576650773,114621998,99446
