Matrix,Cores,Process_NUMA_Policy,Algo,Arg1,Arg2,Arg3,Run,SpMV_Time,Mgmt_Time,N_Ops,Perf_Cycles,Perf_Instructions,Perf_CacheMisses,Perf_dTLBMisses
Bump2911.bin,1,interleave,cg,159,0,0,15,8.789219,1.386633,159,36965529297,153621794560,58194370,514376
Bump2911.bin,8,membind,cg,190,0,0,1,8.310423,1.660415,190,277741399591,213220014062,84801032,275411
Bump2911.bin,8,membind,cg,190,0,0,2,8.308998,1.667473,190,277737074502,213214388549,84703659,275443
Bump2911.bin,8,membind,cg,190,0,0,3,8.310145,1.662211,190,277812476422,213216556018,84626593,275794
Bump2911.bin,8,membind,cg,190,0,0,4,8.304683,1.662178,190,277627320828,213211499127,84804176,277854
Bump2911.bin,8,membind,cg,190,0,0,5,8.303522,1.658917,190,277640651692,213219291074,84758440,278154
Bump2911.bin,8,membind,cg,190,0,0,6,8.309847,1.664376,190,277806111232,213212701582,84689191,277694
Bump2911.bin,8,membind,cg,190,0,0,7,8.300877,1.653869,190,277531120021,213225318784,84847429,283672
Bump2911.bin,8,membind,cg,190,0,0,8,8.307359,1.655750,190,277679335638,213218488666,84670239,278995
Bump2911.bin,8,membind,cg,190,0,0,9,8.305644,1.656635,190,277648547759,213225848666,84548614,276998
Bump2911.bin,8,membind,cg,190,0,0,10,8.303607,1.657842,190,277589713281,213219806000,84837117,271831
Bump2911.bin,8,membind,cg,190,0,0,11,8.303802,1.655766,190,277601031185,213227495568,85099961,278205
Bump2911.bin,8,membind,cg,190,0,0,12,8.307047,1.661294,190,277665246988,213218553927,84637436,276733
Bump2911.bin,8,membind,cg,190,0,0,13,8.304294,1.659863,190,277635416227,213225121152,84911342,273789
Bump2911.bin,8,membind,cg,190,0,0,14,8.304785,1.661810,190,277633254819,213216571282,84590214,266264
Bump2911.bin,8,membind,cg,190,0,0,15,8.307583,1.665235,190,277724407796,213206697087,84931673,280203
Bump2911.bin,8,interleave,cg,190,0,0,1,8.301495,1.654934,190,277552696130,213228832245,84716106,294473
Bump2911.bin,8,interleave,cg,190,0,0,2,8.300195,1.657003,190,277508886007,213222173959,85089929,307518
Bump2911.bin,8,interleave,cg,190,0,0,3,8.304531,1.663068,190,277689017978,213209871242,84856732,302094
Bump2911.bin,8,interleave,cg,190,0,0,4,8.309030,1.647832,190,277665152560,213222439755,85092348,307268
Bump2911.bin,8,interleave,cg,190,0,0,5,8.306649,1.653283,190,277560813995,213225126335,84945464,310265
Bump2911.bin,8,interleave,cg,190,0,0,6,8.305972,1.646152,190,277514292366,213219238360,84810741,302770
Bump2911.bin,8,interleave,cg,190,0,0,7,8.306557,1.659950,190,277585335747,213214160064,84874005,308510
Bump2911.bin,8,interleave,cg,190,0,0,8,8.304882,1.656272,190,277507665570,213202585347,85075146,303061
Bump2911.bin,8,interleave,cg,190,0,0,9,8.302480,1.654987,190,277449610950,213219835762,84855700,313580
Bump2911.bin,8,interleave,cg,190,0,0,10,8.300964,1.646341,190,277342510822,213219162405,85106156,307580
Bump2911.bin,8,interleave,cg,190,0,0,11,8.303627,1.658919,190,277440850116,213216762989,84868316,309661
Bump2911.bin,8,interleave,cg,190,0,0,12,8.305451,1.650560,190,277490218098,213213431197,85068606,308692
Bump2911.bin,8,interleave,cg,190,0,0,13,8.310929,1.663624,190,277666100774,213215719431,84837941,310079
Bump2911.bin,8,interleave,cg,190,0,0,14,8.304672,1.654329,190,277475307470,213211960460,84869084,308467
Bump2911.bin,8,interleave,cg,190,0,0,15,8.308636,1.665947,190,277641223687,213204767058,84968926,315468
Bump2911.bin,24,membind,cg,360,0,0,1,6.885981,4.505022,360,805125634793,415797356558,255149649,589725
Bump2911.bin,24,membind,cg,360,0,0,2,6.885835,4.501715,360,804891404622,415783643082,254421571,610113
Bump2911.bin,24,membind,cg,360,0,0,3,6.883387,4.513096,360,805203401818,415784979948,255427090,582894
Bump2911.bin,24,membind,cg,360,0,0,4,6.882615,4.505611,360,805033123525,415782418283,254314043,573312
Bump2911.bin,24,membind,cg,360,0,0,5,6.883581,4.505834,360,805137706815,415770989528,255097732,587223
Bump2911.bin,24,membind,cg,360,0,0,6,6.882343,4.499574,360,804671295525,415778273086,254489319,593655
Bump2911.bin,24,membind,cg,360,0,0,7,6.878087,4.501526,360,804908496150,415779442121,254039694,623591
Bump2911.bin,24,membind,cg,360,0,0,8,6.875038,4.494838,360,805239719680,415776132913,252880842,598779
Bump2911.bin,24,membind,cg,360,0,0,9,6.870404,4.457931,360,805027737803,415782186649,250464843,590857
Bump2911.bin,24,membind,cg,360,0,0,10,6.872057,4.445970,360,805044968938,415766880445,248208235,677182
Bump2911.bin,24,membind,cg,360,0,0,11,6.869225,4.473514,360,805198651386,415773902331,250239978,631219
Bump2911.bin,24,membind,cg,360,0,0,12,6.871292,4.453754,360,805297668434,415773636052,248289295,590836
Bump2911.bin,24,membind,cg,360,0,0,13,6.868279,4.495952,360,805249645593,415764276787,251543043,588286
Bump2911.bin,24,membind,cg,360,0,0,14,6.870591,4.451032,360,805126623123,415775410655,248691608,545665
Bump2911.bin,24,membind,cg,360,0,0,15,6.870865,4.484981,360,805513161561,415799095877,250535535,554225
Bump2911.bin,24,interleave,cg,359,0,0,1,6.886488,4.492015,359,803031751695,414641871974,250119649,745590
Bump2911.bin,24,interleave,cg,359,0,0,2,6.848748,4.486013,359,803215575246,414597738760,249519952,650144
Bump2911.bin,24,interleave,cg,359,0,0,3,6.852402,4.409469,359,803157248293,414650249404,247032705,638614
Bump2911.bin,24,interleave,cg,359,0,0,4,6.847488,4.494804,359,803372966116,414617923749,250216584,591451
Bump2911.bin,24,interleave,cg,359,0,0,5,6.848504,4.438162,359,802902401130,414621110547,247965363,628369
Bump2911.bin,24,interleave,cg,359,0,0,6,6.847430,4.464050,359,803122282337,414625687618,248614666,615443
Bump2911.bin,24,interleave,cg,359,0,0,7,6.851396,4.431119,359,803188743888,414630278661,247840557,657910
Bump2911.bin,24,interleave,cg,359,0,0,8,6.845896,4.480138,359,802918822327,414604880866,249600842,645939
Bump2911.bin,24,interleave,cg,359,0,0,9,6.850553,4.423965,359,803017597772,414630464343,247014962,635564
Bump2911.bin,24,interleave,cg,359,0,0,10,6.845324,4.487165,359,802981080972,414594001241,248910873,644494
Bump2911.bin,24,interleave,cg,359,0,0,11,6.853446,4.359769,359,802932963760,414639013738,244065097,652168
Bump2911.bin,24,interleave,cg,359,0,0,12,6.848040,4.378750,359,802598907873,414603287221,243791769,645606
Bump2911.bin,24,interleave,cg,359,0,0,13,6.851196,4.363875,359,802889249001,414659461788,242811843,623718
Bump2911.bin,24,interleave,cg,359,0,0,14,6.845651,4.468166,359,802897586548,414590837570,245911496,635354
Bump2911.bin,24,interleave,cg,359,0,0,15,6.848662,4.299057,359,802163209447,414633209005,238468380,625684
Bump2911.bin,48,membind,cg,416,0,0,1,7.766630,6.238438,416,1794015048139,505071646621,726675161,709003
Bump2911.bin,48,membind,cg,416,0,0,2,7.758147,6.096118,416,1792448748579,505071203097,725787797,682937
Bump2911.bin,48,membind,cg,416,0,0,3,7.765271,6.271318,416,1793966295696,505051878135,672811708,688610
Bump2911.bin,48,membind,cg,416,0,0,4,7.762361,6.047029,416,1792078488050,505047415959,726632085,665957
Bump2911.bin,48,membind,cg,416,0,0,5,7.747279,6.266555,416,1791917292141,505027495585,701228872,658482
Bump2911.bin,48,membind,cg,416,0,0,6,7.756672,6.046065,416,1791067880802,505010490337,743608311,679091
Bump2911.bin,48,membind,cg,416,0,0,7,7.764415,6.239780,416,1794366354391,505071584922,736853802,688993
Bump2911.bin,48,membind,cg,416,0,0,8,7.764262,6.096046,416,1793813432492,505058069098,743790649,704565
Bump2911.bin,48,membind,cg,416,0,0,9,7.776226,6.251388,416,1794009798489,505026468214,663431385,690551
Bump2911.bin,48,membind,cg,416,0,0,10,7.767654,6.081366,416,1792537818756,505127825573,688074613,632612
Bump2911.bin,48,membind,cg,416,0,0,11,7.766534,6.259497,416,1794559920550,505135431604,677648443,618308
Bump2911.bin,48,membind,cg,416,0,0,12,7.765939,6.142854,416,1791967650190,505139507709,671461678,638194
Bump2911.bin,48,membind,cg,416,0,0,13,7.763207,6.232949,416,1794338420103,505100979736,687626994,649255
Bump2911.bin,48,membind,cg,416,0,0,14,7.768540,6.080116,416,1794045949750,505132986676,700771334,599751
Bump2911.bin,48,membind,cg,416,0,0,15,7.770398,6.200804,416,1795353421401,505168572858,700800869,646676
Bump2911.bin,48,interleave,cg,416,0,0,1,7.760143,6.151209,416,1790917819062,505185824733,647016794,675480
Bump2911.bin,48,interleave,cg,416,0,0,2,7.777695,6.204293,416,1795238848171,505170401160,731024850,713950
Bump2911.bin,48,interleave,cg,416,0,0,3,7.770329,6.127780,416,1793408804887,505136963841,675663888,755261
Bump2911.bin,48,interleave,cg,416,0,0,4,7.778315,6.128345,416,1794205448102,505180951723,721156262,710161
Bump2911.bin,48,interleave,cg,416,0,0,5,7.774878,6.076957,416,1792567412077,505117821397,678849862,730784
Bump2911.bin,48,interleave,cg,416,0,0,6,7.774459,6.151135,416,1793444826181,505137030725,716674124,716770
Bump2911.bin,48,interleave,cg,416,0,0,7,7.775059,6.118426,416,1793137310998,505170699162,687297663,722059
Bump2911.bin,48,interleave,cg,416,0,0,8,7.766494,6.161941,416,1793727207419,505190570797,695253177,693463
Bump2911.bin,48,interleave,cg,416,0,0,9,7.771476,6.054736,416,1792546750651,505135902261,686377148,668534
Bump2911.bin,48,interleave,cg,416,0,0,10,7.769539,6.258274,416,1793643536458,505166792968,701186854,703122
Bump2911.bin,48,interleave,cg,416,0,0,11,7.764683,6.104951,416,1791984475498,505090274339,696387230,684828
Bump2911.bin,48,interleave,cg,416,0,0,12,7.756960,6.263450,416,1791588460387,505010079957,655202272,731895
Bump2911.bin,48,interleave,cg,416,0,0,13,7.754120,5.978219,416,1791404913463,505066927892,718940835,723695
Bump2911.bin,48,interleave,cg,416,0,0,14,7.772424,6.183066,416,1794369862894,505035648160,762163190,752300
Bump2911.bin,48,interleave,cg,416,0,0,15,7.763194,6.057093,416,1791384224144,505004660880,741073493,747841
Bump2911.bin,1,membind,lanczos,11,2,10,1,5.887492,3.062337,106,32113859575,119880148328,37534716,235835
Bump2911.bin,1,membind,lanczos,11,2,10,2,5.884214,3.059396,106,32092096091,119880148287,37511603,235402
Bump2911.bin,1,membind,lanczos,11,2,10,3,5.885301,3.064840,106,32110499512,119880148322,37557569,234511
Bump2911.bin,1,membind,lanczos,11,2,10,4,5.881895,3.068943,106,32116138612,119880148294,37727294,234593
Bump2911.bin,1,membind,lanczos,11,2,10,5,5.885267,3.064521,106,32107618397,119880148327,37553248,234817
Bump2911.bin,1,membind,lanczos,11,2,10,6,5.886755,3.059129,106,32099217573,119880148293,37579096,234993
Bump2911.bin,1,membind,lanczos,11,2,10,7,5.881538,3.060257,106,32080037939,119880148302,37558475,234033
Bump2911.bin,1,membind,lanczos,11,2,10,8,5.880072,3.059810,106,32072438195,119880148298,37575200,234178
Bump2911.bin,1,membind,lanczos,11,2,10,9,5.881677,3.063684,106,32095753777,119880148305,37574304,234518
Bump2911.bin,1,membind,lanczos,11,2,10,10,5.875206,3.057747,106,32075320259,119880145856,37213698,235117
Bump2911.bin,1,membind,lanczos,11,2,10,11,5.880537,3.060447,106,32087305048,119880148155,37437474,234986
Bump2911.bin,1,membind,lanczos,11,2,10,12,5.883971,3.069384,106,32117802917,119880148321,37619116,235126
Bump2911.bin,1,membind,lanczos,11,2,10,13,5.882247,3.071895,106,32123617706,119880148299,37689272,235712
Bump2911.bin,1,membind,lanczos,11,2,10,14,5.884455,3.064117,106,32102575232,119880148309,37631626,236062
Bump2911.bin,1,membind,lanczos,11,2,10,15,5.887163,3.070204,106,32131457178,119880148329,37599700,234639
Bump2911.bin,1,interleave,lanczos,11,2,10,1,5.883927,3.070700,106,32116993428,119880148299,37633934,249303
Bump2911.bin,1,interleave,lanczos,11,2,10,2,5.891681,3.066305,106,32129630355,119880148303,37562627,248218
Bump2911.bin,1,interleave,lanczos,11,2,10,3,5.876787,3.068258,106,32081355117,119880148266,37608703,248260
Bump2911.bin,1,interleave,lanczos,11,2,10,4,5.885778,3.063719,106,32109192579,119880148294,37515727,247707
Bump2911.bin,1,interleave,lanczos,11,2,10,5,5.876684,3.060927,106,32068397501,119880148270,37428125,247726
Bump2911.bin,1,interleave,lanczos,11,2,10,6,5.879018,3.057911,106,32071235580,119880147894,37124839,248575
Bump2911.bin,1,interleave,lanczos,11,2,10,7,5.875559,3.060155,106,32066560004,119880141224,36921963,246465
Bump2911.bin,1,interleave,lanczos,11,2,10,8,5.870824,3.054511,106,32067703010,119880142882,36953450,247081
Bump2911.bin,1,interleave,lanczos,11,2,10,9,5.876353,3.057782,106,32062410707,119880148170,37338050,247792
Bump2911.bin,1,interleave,lanczos,11,2,10,10,5.883790,3.062106,106,32100246743,119880148306,37440840,246812
Bump2911.bin,1,interleave,lanczos,11,2,10,11,5.879885,3.061235,106,32080017923,119880148279,37566707,248438
Bump2911.bin,1,interleave,lanczos,11,2,10,12,5.878868,3.059375,106,32063442384,119880148296,37566994,247660
Bump2911.bin,1,interleave,lanczos,11,2,10,13,5.887887,3.059734,106,32092255424,119880148333,37513003,248553
Bump2911.bin,1,interleave,lanczos,11,2,10,14,5.888125,3.061708,106,32100948229,119880148293,37515291,248710
Bump2911.bin,1,interleave,lanczos,11,2,10,15,5.887850,3.067450,106,32104774417,119880148317,37650979,247619
Bump2911.bin,8,membind,lanczos,13,2,10,1,5.436641,3.563844,124,189640682237,159530592931,53264088,291235
Bump2911.bin,8,membind,lanczos,13,2,10,2,5.437930,3.567939,124,189623275432,159527618387,53157129,295802
Bump2911.bin,8,membind,lanczos,13,2,10,3,5.438267,3.572200,124,189674337329,159524713703,52989994,293184
Bump2911.bin,8,membind,lanczos,13,2,10,4,5.435055,3.569508,124,189563142481,159528895535,52741895,299872
Bump2911.bin,8,membind,lanczos,13,2,10,5,5.439290,3.573476,124,189686969007,159521984005,52282957,299736
Bump2911.bin,8,membind,lanczos,13,2,10,6,5.438052,3.567025,124,189629674427,159523433570,52112031,296054
Bump2911.bin,8,membind,lanczos,13,2,10,7,5.439598,3.568806,124,189689998330,159522593694,51842595,298763
Bump2911.bin,8,membind,lanczos,13,2,10,8,5.437755,3.568967,124,189641265767,159523627190,51759793,296118
Bump2911.bin,8,membind,lanczos,13,2,10,9,5.439796,3.569289,124,189701362170,159528841614,51621041,292295
Bump2911.bin,8,membind,lanczos,13,2,10,10,5.436938,3.568979,124,189614452826,159528476526,51562794,300236
Bump2911.bin,8,membind,lanczos,13,2,10,11,5.437839,3.566699,124,189651605937,159525075540,51134760,297726
Bump2911.bin,8,membind,lanczos,13,2,10,12,5.437320,3.568485,124,189660723567,159524011803,51023818,296155
Bump2911.bin,8,membind,lanczos,13,2,10,13,5.439442,3.573748,124,189679724752,159525809462,51118656,299176
Bump2911.bin,8,membind,lanczos,13,2,10,14,5.437120,3.571641,124,189656058023,159525068907,51233156,295837
Bump2911.bin,8,membind,lanczos,13,2,10,15,5.439288,3.571949,124,189713263649,159526532272,51339604,296748
Bump2911.bin,8,interleave,lanczos,13,2,10,1,5.438755,3.567743,124,189680158504,159522894728,51338029,302319
Bump2911.bin,8,interleave,lanczos,13,2,10,2,5.438495,3.575361,124,189708053704,159526768807,51559041,303614
Bump2911.bin,8,interleave,lanczos,13,2,10,3,5.439546,3.567270,124,189704756015,159521774359,51518289,308605
Bump2911.bin,8,interleave,lanczos,13,2,10,4,5.436320,3.571801,124,189667513755,159525640955,51663039,304214
Bump2911.bin,8,interleave,lanczos,13,2,10,5,5.437409,3.563293,124,189686781183,159519921656,51569224,303269
Bump2911.bin,8,interleave,lanczos,13,2,10,6,5.434901,3.570702,124,189690640394,159519745681,51412611,302674
Bump2911.bin,8,interleave,lanczos,13,2,10,7,5.433700,3.567281,124,189652866525,159518736724,51295208,302431
Bump2911.bin,8,interleave,lanczos,13,2,10,8,5.431665,3.567589,124,189680576043,159516661036,51201790,304769
Bump2911.bin,8,interleave,lanczos,13,2,10,9,5.433844,3.558861,124,189707086469,159519076340,51169377,307185
Bump2911.bin,8,interleave,lanczos,13,2,10,10,5.431572,3.555691,124,189618184527,159515853678,51155055,305106
Bump2911.bin,8,interleave,lanczos,13,2,10,11,5.432435,3.557600,124,189591554309,159516464250,51067935,300841
Bump2911.bin,8,interleave,lanczos,13,2,10,12,5.430442,3.556363,124,189532705044,159516473984,51163898,304431
Bump2911.bin,8,interleave,lanczos,13,2,10,13,5.434631,3.561648,124,189456396319,159522064273,51102532,303340
Bump2911.bin,8,interleave,lanczos,13,2,10,14,5.434968,3.562804,124,189397611921,159520700561,51185134,302422
Bump2911.bin,8,interleave,lanczos,13,2,10,15,5.437591,3.566140,124,189558271305,159515127324,51255061,296167
Bump2911.bin,24,membind,lanczos,21,2,10,1,3.707836,5.653010,196,445157560704,258877498740,95909341,608503
Bump2911.bin,24,membind,lanczos,21,2,10,2,3.705605,5.653722,196,445292661219,258873876069,96081985,602543
Bump2911.bin,24,membind,lanczos,21,2,10,3,3.704072,5.656997,196,445057996592,258889994784,96810812,602049
Bump2911.bin,24,membind,lanczos,21,2,10,4,3.705605,5.659196,196,445068938089,258889484652,97029765,600402
Bump2911.bin,24,membind,lanczos,21,2,10,5,3.705750,5.656033,196,445091469033,258891584768,97200564,603103
Bump2911.bin,24,membind,lanczos,21,2,10,6,3.706641,5.659012,196,445168421089,258880526271,96777427,603915
Bump2911.bin,24,membind,lanczos,21,2,10,7,3.705763,5.658066,196,445098609229,258883937529,96818758,602709
Bump2911.bin,24,membind,lanczos,21,2,10,8,3.704985,5.653971,196,445024932044,258887993722,96806819,607949
Bump2911.bin,24,membind,lanczos,21,2,10,9,3.705310,5.663052,196,445104338741,258897247877,96865055,604292
Bump2911.bin,24,membind,lanczos,21,2,10,10,3.702122,5.667434,196,444833553391,258883363585,97146378,602562
Bump2911.bin,24,membind,lanczos,21,2,10,11,3.706342,5.659431,196,445119831112,258874663878,96946302,602172
Bump2911.bin,24,membind,lanczos,21,2,10,12,3.705521,5.653922,196,444992249723,258885941100,97467432,605813
Bump2911.bin,24,membind,lanczos,21,2,10,13,3.705657,5.665548,196,445070354448,258884143061,97538880,604660
Bump2911.bin,24,membind,lanczos,21,2,10,14,3.705863,5.659018,196,445117321798,258889737280,97964667,604968
Bump2911.bin,24,membind,lanczos,21,2,10,15,3.705444,5.661241,196,445066901920,258874141427,98082985,602161
Bump2911.bin,24,interleave,lanczos,21,2,10,1,3.706384,5.657980,196,445086178527,258882372594,98328317,617930
Bump2911.bin,24,interleave,lanczos,21,2,10,2,3.706054,5.662620,196,445126366394,258885108836,98469173,616681
Bump2911.bin,24,interleave,lanczos,21,2,10,3,3.705954,5.661761,196,445153636495,258883218332,98713008,617257
Bump2911.bin,24,interleave,lanczos,21,2,10,4,3.705167,5.664345,196,444997976791,258881696878,99306055,622931
Bump2911.bin,24,interleave,lanczos,21,2,10,5,3.704700,5.670559,196,445031595413,258878376934,99175439,616561
Bump2911.bin,24,interleave,lanczos,21,2,10,6,3.705529,5.666195,196,445116080093,258881719191,99530388,615861
Bump2911.bin,24,interleave,lanczos,21,2,10,7,3.706183,5.655442,196,445102768546,258878485555,99680020,613576
Bump2911.bin,24,interleave,lanczos,21,2,10,8,3.706654,5.659231,196,445125686197,258879062968,99913224,616250
Bump2911.bin,24,interleave,lanczos,21,2,10,9,3.706060,5.655661,196,445072212095,258885771060,100185750,620294
Bump2911.bin,24,interleave,lanczos,21,2,10,10,3.708925,5.658626,196,445233924602,258874533203,100357537,627612
Bump2911.bin,24,interleave,lanczos,21,2,10,11,3.705543,5.655565,196,445068986013,258881854495,100592252,623241
Bump2911.bin,24,interleave,lanczos,21,2,10,12,3.705648,5.658824,196,445087183904,258868453882,100676146,615252
Bump2911.bin,24,interleave,lanczos,21,2,10,13,3.705401,5.654799,196,445098907143,258884471196,100942340,621122
Bump2911.bin,24,interleave,lanczos,21,2,10,14,3.707320,5.657893,196,445107385293,258878153906,100853201,618697
Bump2911.bin,24,interleave,lanczos,21,2,10,15,3.706186,5.657962,196,445186702062,258871880580,100820861,619744
Bump2911.bin,48,membind,lanczos,25,2,10,1,4.284039,6.776387,232,1005204113001,320138174246,292495526,907041
Bump2911.bin,48,membind,lanczos,25,2,10,2,4.286397,6.772471,232,1005693783429,320171000625,293744385,907524
Bump2911.bin,48,membind,lanczos,25,2,10,3,4.287068,6.772251,232,1005598240430,320172004135,292756181,910355
Bump2911.bin,48,membind,lanczos,25,2,10,4,4.285947,6.769558,232,1005781738531,320170287248,292704158,908065
Bump2911.bin,48,membind,lanczos,25,2,10,5,4.285065,6.763974,232,1005526629142,320146188058,293490263,915409
Bump2911.bin,48,membind,lanczos,25,2,10,6,4.283486,6.771048,232,1005236915533,320135015857,292542993,915987
Bump2911.bin,48,membind,lanczos,25,2,10,7,4.286194,6.769179,232,1005629008020,320158720529,291984095,908233
Bump2911.bin,48,membind,lanczos,25,2,10,8,4.285517,6.764500,232,1005379038167,320151933471,291097212,916231
Bump2911.bin,48,membind,lanczos,25,2,10,9,4.282364,6.768025,232,1004763745228,320143981704,291526709,903338
Bump2911.bin,48,membind,lanczos,25,2,10,10,4.282678,6.765583,232,1004954123311,320164604076,299247624,912691
Bump2911.bin,48,membind,lanczos,25,2,10,11,4.285281,6.769361,232,1005402517643,320162319840,298721845,914463
Bump2911.bin,48,membind,lanczos,25,2,10,12,4.282360,6.753779,232,1005065048110,320129608299,301465045,906471
Bump2911.bin,48,membind,lanczos,25,2,10,13,4.278232,6.764440,232,1004772269695,320109999803,299644661,911724
Bump2911.bin,48,membind,lanczos,25,2,10,14,4.280002,6.757072,232,1004600684327,320097201608,301383655,918028
Bump2911.bin,48,membind,lanczos,25,2,10,15,4.277739,6.762298,232,1003598550053,320092038352,294986981,917027
Bump2911.bin,48,interleave,lanczos,25,2,10,1,4.279926,6.770832,232,1003993738642,320098605442,293038942,925859
Bump2911.bin,48,interleave,lanczos,25,2,10,2,4.277711,6.776337,232,1003655103410,320067109643,291418475,921137
Bump2911.bin,48,interleave,lanczos,25,2,10,3,4.280106,6.766804,232,1004172355011,320091594350,295165269,917241
Bump2911.bin,48,interleave,lanczos,25,2,10,4,4.280757,6.764528,232,1004395500855,320086905646,297429287,916821
Bump2911.bin,48,interleave,lanczos,25,2,10,5,4.282735,6.768525,232,1004473932310,320100866267,298748734,918290
Bump2911.bin,48,interleave,lanczos,25,2,10,6,4.281780,6.775190,232,1004616083267,320095833450,298585217,922669
Bump2911.bin,48,interleave,lanczos,25,2,10,7,4.281189,6.765882,232,1004655589698,320090652027,301942877,916454
Bump2911.bin,48,interleave,lanczos,25,2,10,8,4.280940,6.770051,232,1004662838071,320111354315,300468585,920248
Bump2911.bin,48,interleave,lanczos,25,2,10,9,4.282250,6.765336,232,1004867822507,320117608620,299781921,898060
Bump2911.bin,48,interleave,lanczos,25,2,10,10,4.279766,6.771261,232,1004673227089,320094976059,302230238,890080
Bump2911.bin,48,interleave,lanczos,25,2,10,11,4.280972,6.764045,232,1004975408177,320130213525,301748032,889811
Bump2911.bin,48,interleave,lanczos,25,2,10,12,4.280702,6.766974,232,1004961456862,320098458428,299307566,890984
Bump2911.bin,48,interleave,lanczos,25,2,10,13,4.280147,6.758592,232,1004643935762,320109744833,301727464,894766
Bump2911.bin,48,interleave,lanczos,25,2,10,14,4.282933,6.765492,232,1005364308577,320111857914,300485894,894300
Bump2911.bin,48,interleave,lanczos,25,2,10,15,4.280520,6.764359,232,1004952339549,320108047155,301461687,890989
dawson5.bin,1,membind,cg,17484,0,0,1,7.773571,1.735365,17484,34609388309,153576651388,80532089,102409
dawson5.bin,1,membind,cg,17484,0,0,2,7.757106,1.734398,17484,34549080084,153576651338,79990752,82640
dawson5.bin,1,membind,cg,17484,0,0,3,7.768378,1.734568,17484,34592328142,153576651298,81252359,80976
dawson5.bin,1,membind,cg,17484,0,0,4,7.752595,1.732359,17484,34523942306,153576651296,78451877,99436
dawson5.bin,1,membind,cg,17484,0,0,5,7.768132,1.735207,17484,34589668501,153576651320,80063302,133500
dawson5.bin,1,membind,cg,17484,0,0,6,7.762581,1.734820,17484,34566806067,153576651358,80197601,81008
dawson5.bin,1,membind,cg,17484,0,0,7,7.758615,1.734455,17484,34541434568,153576651295,77173617,82033
